Mblnr,Mjahr,Budat,Cpudt,Xblnr
4900019611,2025,2025-09-12T00:00:00,2025-09-12T00:00:00,4500006092
4900019612,2026,2026-07-27T00:00:00,2026-07-27T00:00:00,
4900019613,2024,2024-12-18T00:00:00,2024-12-18T00:00:00,
4900019614,2025,2025-01-15T00:00:00,2025-01-15T00:00:00,4500006093
4900019615,2025,2025-03-13T00:00:00,2025-03-13T00:00:00,
4900019616,2025,2025-05-27T00:00:00,2025-05-27T00:00:00,4500006095
4900019617,2025,2025-06-25T00:00:00,2025-06-25T00:00:00,
4900019618,2025,2025-07-09T00:00:00,2025-07-09T00:00:00,4500006096
4900019619,2025,2025-11-06T00:00:00,2025-11-06T00:00:00,
4900019620,2025,2025-12-18T00:00:00,2025-12-18T00:00:00,
4900019621,2025,2025-12-30T00:00:00,2025-12-30T00:00:00,4500006098
4900019622,2026,2026-03-29T00:00:00,2026-03-29T00:00:00,
4900019623,2026,2026-04-19T00:00:00,2026-04-19T00:00:00,
4900019624,2026,2026-05-02T00:00:00,2026-05-02T00:00:00,4500006099
4900019625,2026,2026-05-27T00:00:00,2026-05-27T00:00:00,
4900019626,2026,2026-07-08T00:00:00,2026-07-08T00:00:00,4500006100
4900019627,2026,2026-07-15T00:00:00,2026-07-15T00:00:00,
4900019628,2025,2025-05-21T00:00:00,2025-05-21T00:00:00,
4900019629,2025,2025-07-18T00:00:00,2025-07-18T00:00:00,4500006102
4900019630,2025,2025-07-30T00:00:00,2025-07-30T00:00:00,
4900019631,2025,2025-12-31T00:00:00,2025-12-31T00:00:00,
4900019632,2026,2026-01-22T00:00:00,2026-01-22T00:00:00,
4900019633,2026,2026-02-15T00:00:00,2026-02-15T00:00:00,4500006103
4900019634,2026,2026-03-14T00:00:00,2026-03-14T00:00:00,4500006104
4900019635,2026,2026-03-17T00:00:00,2026-03-17T00:00:00,
4900019636,2026,2026-05-22T00:00:00,2026-05-22T00:00:00,
4900019637,2024,2024-09-03T00:00:00,2024-09-03T00:00:00,
4900019638,2024,2024-10-12T00:00:00,2024-10-12T00:00:00,
4900019639,2024,2024-11-10T00:00:00,2024-11-10T00:00:00,
4900019640,2024,2024-11-16T00:00:00,2024-11-16T00:00:00,4500006105
4900019641,2024,2024-12-05T00:00:00,2024-12-05T00:00:00,
4900019642,2025,2025-01-06T00:00:00,2025-01-06T00:00:00,
4900019643,2025,2025-02-20T00:00:00,2025-02-20T00:00:00,
4900019644,2025,2025-03-29T00:00:00,2025-03-29T00:00:00,4500006108
4900019645,2025,2025-03-31T00:00:00,2025-03-31T00:00:00,
4900019646,2025,2025-04-01T00:00:00,2025-04-01T00:00:00,
4900019647,2025,2025-05-25T00:00:00,2025-05-25T00:00:00,
4900019648,2025,2025-06-25T00:00:00,2025-06-25T00:00:00,
4900019649,2025,2025-07-20T00:00:00,2025-07-20T00:00:00,
4900019650,2025,2025-09-15T00:00:00,2025-09-15T00:00:00,4500006112
4900019651,2025,2025-09-21T00:00:00,2025-09-21T00:00:00,
4900019652,2025,2025-10-24T00:00:00,2025-10-24T00:00:00,
4900019653,2025,2025-11-18T00:00:00,2025-11-18T00:00:00,
4900019654,2025,2025-12-30T00:00:00,2025-12-30T00:00:00,
4900019655,2026,2026-01-05T00:00:00,2026-01-05T00:00:00,
4900019656,2026,2026-01-10T00:00:00,2026-01-10T00:00:00,4500006113
4900019657,2026,2026-02-02T00:00:00,2026-02-02T00:00:00,
4900019658,2026,2026-03-07T00:00:00,2026-03-07T00:00:00,
4900019659,2026,2026-04-26T00:00:00,2026-04-26T00:00:00,4500006114
4900019660,2026,2026-04-30T00:00:00,2026-04-30T00:00:00,
4900019661,2026,2026-05-27T00:00:00,2026-05-27T00:00:00,
4900019662,2026,2026-06-14T00:00:00,2026-06-14T00:00:00,
4900019663,2026,2026-07-10T00:00:00,2026-07-10T00:00:00,
4900019664,2026,2026-08-07T00:00:00,2026-08-07T00:00:00,
4900019665,2024,2024-11-08T00:00:00,2024-11-08T00:00:00,
4900019666,2025,2025-04-11T00:00:00,2025-04-11T00:00:00,4500006118
4900019667,2025,2025-05-03T00:00:00,2025-05-03T00:00:00,
4900019668,2025,2025-06-11T00:00:00,2025-06-11T00:00:00,
4900019669,2025,2025-08-28T00:00:00,2025-08-28T00:00:00,
4900019670,2025,2025-09-07T00:00:00,2025-09-07T00:00:00,
4900019671,2025,2025-11-07T00:00:00,2025-11-07T00:00:00,
4900019672,2026,2026-01-18T00:00:00,2026-01-18T00:00:00,4500006119
4900019673,2026,2026-03-17T00:00:00,2026-03-17T00:00:00,
4900019674,2026,2026-05-30T00:00:00,2026-05-30T00:00:00,
4900019675,2025,2025-07-01T00:00:00,2025-07-01T00:00:00,
4900019676,2025,2025-07-27T00:00:00,2025-07-27T00:00:00,4500006122
4900019677,2025,2025-08-16T00:00:00,2025-08-16T00:00:00,
4900019678,2025,2025-09-20T00:00:00,2025-09-20T00:00:00,
4900019679,2025,2025-10-12T00:00:00,2025-10-12T00:00:00,4500006123
4900019680,2025,2025-10-31T00:00:00,2025-10-31T00:00:00,
4900019681,2025,2025-11-28T00:00:00,2025-11-28T00:00:00,4500006124
4900019682,2026,2026-04-15T00:00:00,2026-04-15T00:00:00,
4900019683,2026,2026-06-24T00:00:00,2026-06-24T00:00:00,
4900019684,2024,2024-09-19T00:00:00,2024-09-19T00:00:00,
4900019685,2024,2024-10-18T00:00:00,2024-10-18T00:00:00,
4900019686,2024,2024-11-24T00:00:00,2024-11-24T00:00:00,
4900019687,2024,2024-12-15T00:00:00,2024-12-15T00:00:00,4500006129
4900019688,2024,2024-12-27T00:00:00,2024-12-27T00:00:00,
4900019689,2025,2025-01-10T00:00:00,2025-01-10T00:00:00,
4900019690,2025,2025-02-10T00:00:00,2025-02-10T00:00:00,
4900019691,2025,2025-03-02T00:00:00,2025-03-02T00:00:00,4500006130
4900019692,2025,2025-03-22T00:00:00,2025-03-22T00:00:00,
4900019693,2025,2025-04-19T00:00:00,2025-04-19T00:00:00,
4900019694,2025,2025-05-22T00:00:00,2025-05-22T00:00:00,
4900019695,2025,2025-06-09T00:00:00,2025-06-09T00:00:00,4500006131
4900019696,2025,2025-06-12T00:00:00,2025-06-12T00:00:00,
4900019697,2025,2025-07-08T00:00:00,2025-07-08T00:00:00,
4900019698,2025,2025-08-22T00:00:00,2025-08-22T00:00:00,
4900019699,2025,2025-09-14T00:00:00,2025-09-14T00:00:00,4500006133
4900019700,2025,2025-10-24T00:00:00,2025-10-24T00:00:00,
4900019701,2025,2025-11-07T00:00:00,2025-11-07T00:00:00,
4900019702,2025,2025-12-27T00:00:00,2025-12-27T00:00:00,
4900019703,2026,2026-01-15T00:00:00,2026-01-15T00:00:00,4500006134
4900019704,2026,2026-01-23T00:00:00,2026-01-23T00:00:00,
4900019705,2026,2026-02-10T00:00:00,2026-02-10T00:00:00,
4900019706,2026,2026-03-13T00:00:00,2026-03-13T00:00:00,
4900019707,2026,2026-04-03T00:00:00,2026-04-03T00:00:00,4500006135
4900019708,2026,2026-04-20T00:00:00,2026-04-20T00:00:00,
4900019709,2026,2026-05-26T00:00:00,2026-05-26T00:00:00,
4900019710,2026,2026-06-02T00:00:00,2026-06-02T00:00:00,
4900019711,2026,2026-06-23T00:00:00,2026-06-23T00:00:00,4500006136
4900019712,2026,2026-07-07T00:00:00,2026-07-07T00:00:00,
4900019713,2026,2026-08-04T00:00:00,2026-08-04T00:00:00,
4900019714,2024,2024-10-16T00:00:00,2024-10-16T00:00:00,
4900019715,2024,2024-11-06T00:00:00,2024-11-06T00:00:00,
4900019716,2025,2025-01-26T00:00:00,2025-01-26T00:00:00,
4900019717,2025,2025-03-30T00:00:00,2025-03-30T00:00:00,
4900019718,2025,2025-05-25T00:00:00,2025-05-25T00:00:00,
4900019719,2025,2025-07-30T00:00:00,2025-07-30T00:00:00,4500006139
4900019720,2025,2025-08-28T00:00:00,2025-08-28T00:00:00,
4900019721,2025,2025-10-26T00:00:00,2025-10-26T00:00:00,
4900019722,2025,2025-12-18T00:00:00,2025-12-18T00:00:00,
4900019723,2026,2026-03-12T00:00:00,2026-03-12T00:00:00,
4900019724,2026,2026-04-01T00:00:00,2026-04-01T00:00:00,
4900019725,2026,2026-07-01T00:00:00,2026-07-01T00:00:00,4500006141
4900019726,2026,2026-08-08T00:00:00,2026-08-08T00:00:00,
4900019727,2024,2024-10-21T00:00:00,2024-10-21T00:00:00,
4900019728,2024,2024-10-29T00:00:00,2024-10-29T00:00:00,4500006142
4900019729,2025,2025-02-04T00:00:00,2025-02-04T00:00:00,
4900019730,2025,2025-08-26T00:00:00,2025-08-26T00:00:00,
4900019731,2025,2025-10-06T00:00:00,2025-10-06T00:00:00,4500006143
4900019732,2025,2025-11-15T00:00:00,2025-11-15T00:00:00,
4900019733,2026,2026-01-25T00:00:00,2026-01-25T00:00:00,
4900019734,2026,2026-02-02T00:00:00,2026-02-02T00:00:00,
4900019735,2026,2026-02-05T00:00:00,2026-02-05T00:00:00,4500006145
4900019736,2026,2026-06-23T00:00:00,2026-06-23T00:00:00,
4900019737,2026,2026-07-05T00:00:00,2026-07-05T00:00:00,
4900019738,2026,2026-08-05T00:00:00,2026-08-05T00:00:00,4500006146
4900019739,2024,2024-09-10T00:00:00,2024-09-10T00:00:00,
4900019740,2024,2024-09-23T00:00:00,2024-09-23T00:00:00,4500006147
4900019741,2024,2024-10-05T00:00:00,2024-10-05T00:00:00,
4900019742,2024,2024-11-11T00:00:00,2024-11-11T00:00:00,4500006148
4900019743,2025,2025-03-17T00:00:00,2025-03-17T00:00:00,
4900019744,2025,2025-04-20T00:00:00,2025-04-20T00:00:00,
4900019745,2025,2025-05-09T00:00:00,2025-05-09T00:00:00,4500006149
4900019746,2025,2025-09-12T00:00:00,2025-09-12T00:00:00,
4900019747,2025,2025-11-09T00:00:00,2025-11-09T00:00:00,
4900019748,2026,2026-01-27T00:00:00,2026-01-27T00:00:00,4500006152
4900019749,2026,2026-02-26T00:00:00,2026-02-26T00:00:00,
4900019750,2026,2026-06-06T00:00:00,2026-06-06T00:00:00,
4900019751,2026,2026-06-24T00:00:00,2026-06-24T00:00:00,4500006153
4900019752,2026,2026-07-17T00:00:00,2026-07-17T00:00:00,
4900019753,2026,2026-08-21T00:00:00,2026-08-21T00:00:00,
4900019754,2024,2024-10-05T00:00:00,2024-10-05T00:00:00,
4900019755,2024,2024-11-25T00:00:00,2024-11-25T00:00:00,
4900019756,2024,2024-12-21T00:00:00,2024-12-21T00:00:00,
4900019757,2025,2025-01-17T00:00:00,2025-01-17T00:00:00,4500006155
4900019758,2025,2025-02-26T00:00:00,2025-02-26T00:00:00,
4900019759,2025,2025-04-28T00:00:00,2025-04-28T00:00:00,
4900019760,2025,2025-09-14T00:00:00,2025-09-14T00:00:00,
4900019761,2025,2025-10-09T00:00:00,2025-10-09T00:00:00,
4900019762,2025,2025-12-07T00:00:00,2025-12-07T00:00:00,4500006156
4900019763,2026,2026-01-26T00:00:00,2026-01-26T00:00:00,
4900019764,2026,2026-04-04T00:00:00,2026-04-04T00:00:00,
4900019765,2026,2026-05-28T00:00:00,2026-05-28T00:00:00,
4900019766,2026,2026-06-21T00:00:00,2026-06-21T00:00:00,
4900019767,2026,2026-07-01T00:00:00,2026-07-01T00:00:00,
4900019768,2026,2026-08-22T00:00:00,2026-08-22T00:00:00,4500006157
4900019769,2025,2025-01-05T00:00:00,2025-01-05T00:00:00,4500006160
4900019770,2025,2025-03-23T00:00:00,2025-03-23T00:00:00,
4900019771,2025,2025-06-14T00:00:00,2025-06-14T00:00:00,
4900019772,2025,2025-08-31T00:00:00,2025-08-31T00:00:00,4500006161
4900019773,2025,2025-12-27T00:00:00,2025-12-27T00:00:00,
4900019774,2026,2026-01-28T00:00:00,2026-01-28T00:00:00,
4900019775,2026,2026-05-25T00:00:00,2026-05-25T00:00:00,
4900019776,2026,2026-07-15T00:00:00,2026-07-15T00:00:00,
4900019777,2026,2026-07-16T00:00:00,2026-07-16T00:00:00,4500006162
4900019778,2026,2026-08-15T00:00:00,2026-08-15T00:00:00,
4900019779,2024,2024-11-13T00:00:00,2024-11-13T00:00:00,4500006163
4900019780,2024,2024-11-28T00:00:00,2024-11-28T00:00:00,
4900019781,2024,2024-12-27T00:00:00,2024-12-27T00:00:00,
4900019782,2025,2025-01-08T00:00:00,2025-01-08T00:00:00,
4900019783,2025,2025-04-09T00:00:00,2025-04-09T00:00:00,4500006164
4900019784,2025,2025-05-28T00:00:00,2025-05-28T00:00:00,
4900019785,2025,2025-08-31T00:00:00,2025-08-31T00:00:00,
4900019786,2025,2025-10-09T00:00:00,2025-10-09T00:00:00,
4900019787,2025,2025-10-15T00:00:00,2025-10-15T00:00:00,4500006165
4900019788,2025,2025-11-03T00:00:00,2025-11-03T00:00:00,
4900019789,2025,2025-12-17T00:00:00,2025-12-17T00:00:00,4500006166
4900019790,2025,2025-12-19T00:00:00,2025-12-19T00:00:00,
4900019791,2026,2026-01-16T00:00:00,2026-01-16T00:00:00,
4900019792,2026,2026-03-20T00:00:00,2026-03-20T00:00:00,
4900019793,2026,2026-05-01T00:00:00,2026-05-01T00:00:00,4500006167
4900019794,2026,2026-06-26T00:00:00,2026-06-26T00:00:00,
4900019795,2025,2025-04-29T00:00:00,2025-04-29T00:00:00,
4900019796,2025,2025-08-17T00:00:00,2025-08-17T00:00:00,
4900019797,2025,2025-11-08T00:00:00,2025-11-08T00:00:00,
4900019798,2024,2024-09-26T00:00:00,2024-09-26T00:00:00,
4900019799,2024,2024-10-02T00:00:00,2024-10-02T00:00:00,
4900019800,2024,2024-11-23T00:00:00,2024-11-23T00:00:00,
4900019801,2024,2024-12-26T00:00:00,2024-12-26T00:00:00,
4900019802,2025,2025-01-01T00:00:00,2025-01-01T00:00:00,4500006168
4900019803,2025,2025-01-12T00:00:00,2025-01-12T00:00:00,
4900019804,2025,2025-02-20T00:00:00,2025-02-20T00:00:00,
4900019805,2025,2025-03-15T00:00:00,2025-03-15T00:00:00,
4900019806,2025,2025-04-14T00:00:00,2025-04-14T00:00:00,
4900019807,2025,2025-05-01T00:00:00,2025-05-01T00:00:00,
4900019808,2025,2025-06-25T00:00:00,2025-06-25T00:00:00,
4900019809,2025,2025-07-14T00:00:00,2025-07-14T00:00:00,
4900019810,2025,2025-08-22T00:00:00,2025-08-22T00:00:00,
4900019811,2025,2025-09-25T00:00:00,2025-09-25T00:00:00,4500006169
4900019812,2025,2025-09-30T00:00:00,2025-09-30T00:00:00,
4900019813,2025,2025-10-15T00:00:00,2025-10-15T00:00:00,
4900019814,2025,2025-11-01T00:00:00,2025-11-01T00:00:00,
4900019815,2025,2025-12-29T00:00:00,2025-12-29T00:00:00,
4900019816,2026,2026-01-08T00:00:00,2026-01-08T00:00:00,
4900019817,2026,2026-02-22T00:00:00,2026-02-22T00:00:00,
4900019818,2026,2026-03-15T00:00:00,2026-03-15T00:00:00,
4900019819,2026,2026-04-09T00:00:00,2026-04-09T00:00:00,4500006170
4900019820,2026,2026-04-19T00:00:00,2026-04-19T00:00:00,
4900019821,2026,2026-05-27T00:00:00,2026-05-27T00:00:00,
4900019822,2026,2026-06-22T00:00:00,2026-06-22T00:00:00,
4900019823,2026,2026-07-19T00:00:00,2026-07-19T00:00:00,
4900019824,2026,2026-08-11T00:00:00,2026-08-11T00:00:00,
4900019825,2024,2024-09-17T00:00:00,2024-09-17T00:00:00,
4900019826,2024,2024-12-15T00:00:00,2024-12-15T00:00:00,
4900019827,2025,2025-01-08T00:00:00,2025-01-08T00:00:00,4500006172
4900019828,2025,2025-01-19T00:00:00,2025-01-19T00:00:00,
4900019829,2025,2025-03-17T00:00:00,2025-03-17T00:00:00,4500006173
4900019830,2025,2025-05-24T00:00:00,2025-05-24T00:00:00,
4900019831,2025,2025-06-01T00:00:00,2025-06-01T00:00:00,
4900019832,2025,2025-07-06T00:00:00,2025-07-06T00:00:00,
4900019833,2025,2025-10-06T00:00:00,2025-10-06T00:00:00,4500006175
4900019834,2025,2025-10-18T00:00:00,2025-10-18T00:00:00,
4900019835,2025,2025-12-11T00:00:00,2025-12-11T00:00:00,4500006176
4900019836,2026,2026-04-13T00:00:00,2026-04-13T00:00:00,
4900019837,2026,2026-05-15T00:00:00,2026-05-15T00:00:00,
4900019838,2026,2026-07-14T00:00:00,2026-07-14T00:00:00,
4900019839,2026,2026-08-15T00:00:00,2026-08-15T00:00:00,4500006177
4900019840,2024,2024-09-25T00:00:00,2024-09-25T00:00:00,
4900019841,2024,2024-10-11T00:00:00,2024-10-11T00:00:00,
4900019842,2024,2024-11-04T00:00:00,2024-11-04T00:00:00,4500006178
4900019843,2025,2025-12-31T00:00:00,2025-12-31T00:00:00,
4900019844,2026,2026-03-07T00:00:00,2026-03-07T00:00:00,4500006179
4900019845,2026,2026-06-26T00:00:00,2026-06-26T00:00:00,
4900019846,2026,2026-07-16T00:00:00,2026-07-16T00:00:00,4500006180
4900019847,2024,2024-10-19T00:00:00,2024-10-19T00:00:00,
4900019848,2024,2024-11-21T00:00:00,2024-11-21T00:00:00,4500006181
4900019849,2025,2025-02-21T00:00:00,2025-02-21T00:00:00,
4900019850,2025,2025-03-15T00:00:00,2025-03-15T00:00:00,
4900019851,2025,2025-04-07T00:00:00,2025-04-07T00:00:00,
4900019852,2025,2025-05-02T00:00:00,2025-05-02T00:00:00,4500006182
4900019853,2025,2025-12-24T00:00:00,2025-12-24T00:00:00,
4900019854,2026,2026-02-24T00:00:00,2026-02-24T00:00:00,
4900019855,2026,2026-03-21T00:00:00,2026-03-21T00:00:00,4500006183
4900019856,2026,2026-03-31T00:00:00,2026-03-31T00:00:00,
4900019857,2024,2024-11-24T00:00:00,2024-11-24T00:00:00,
4900019858,2024,2024-12-25T00:00:00,2024-12-25T00:00:00,
4900019859,2024,2024-12-26T00:00:00,2024-12-26T00:00:00,4500006184
4900019860,2025,2025-01-28T00:00:00,2025-01-28T00:00:00,
4900019861,2025,2025-02-26T00:00:00,2025-02-26T00:00:00,
4900019862,2025,2025-04-19T00:00:00,2025-04-19T00:00:00,
4900019863,2025,2025-10-09T00:00:00,2025-10-09T00:00:00,
4900019864,2025,2025-11-25T00:00:00,2025-11-25T00:00:00,
4900019865,2026,2026-01-05T00:00:00,2026-01-05T00:00:00,4500006185
4900019866,2026,2026-02-08T00:00:00,2026-02-08T00:00:00,
4900019867,2026,2026-03-26T00:00:00,2026-03-26T00:00:00,
4900019868,2026,2026-04-23T00:00:00,2026-04-23T00:00:00,
4900019869,2026,2026-06-22T00:00:00,2026-06-22T00:00:00,
4900019870,2026,2026-07-14T00:00:00,2026-07-14T00:00:00,
4900019871,2026,2026-08-22T00:00:00,2026-08-22T00:00:00,4500006186
4900019872,2024,2024-09-23T00:00:00,2024-09-23T00:00:00,
4900019873,2024,2024-10-30T00:00:00,2024-10-30T00:00:00,4500006187
4900019874,2025,2025-02-18T00:00:00,2025-02-18T00:00:00,
4900019875,2025,2025-04-10T00:00:00,2025-04-10T00:00:00,
4900019876,2025,2025-07-23T00:00:00,2025-07-23T00:00:00,
4900019877,2025,2025-09-30T00:00:00,2025-09-30T00:00:00,4500006188
4900019878,2025,2025-10-23T00:00:00,2025-10-23T00:00:00,
4900019879,2025,2025-11-09T00:00:00,2025-11-09T00:00:00,
4900019880,2025,2025-12-15T00:00:00,2025-12-15T00:00:00,
4900019881,2026,2026-01-21T00:00:00,2026-01-21T00:00:00,
4900019882,2026,2026-01-22T00:00:00,2026-01-22T00:00:00,4500006189
4900019883,2026,2026-02-09T00:00:00,2026-02-09T00:00:00,
4900019884,2026,2026-03-01T00:00:00,2026-03-01T00:00:00,4500006190
4900019885,2026,2026-04-29T00:00:00,2026-04-29T00:00:00,
4900019886,2026,2026-08-10T00:00:00,2026-08-10T00:00:00,
4900019887,2024,2024-09-06T00:00:00,2024-09-06T00:00:00,
4900019888,2024,2024-10-30T00:00:00,2024-10-30T00:00:00,
4900019889,2024,2024-11-28T00:00:00,2024-11-28T00:00:00,
4900019890,2024,2024-12-27T00:00:00,2024-12-27T00:00:00,
4900019891,2025,2025-02-04T00:00:00,2025-02-04T00:00:00,
4900019892,2025,2025-02-18T00:00:00,2025-02-18T00:00:00,4500006191
4900019893,2025,2025-03-20T00:00:00,2025-03-20T00:00:00,
4900019894,2025,2025-07-12T00:00:00,2025-07-12T00:00:00,4500006192
4900019895,2025,2025-08-23T00:00:00,2025-08-23T00:00:00,
4900019896,2025,2025-09-15T00:00:00,2025-09-15T00:00:00,
4900019897,2025,2025-12-28T00:00:00,2025-12-28T00:00:00,
4900019898,2026,2026-01-14T00:00:00,2026-01-14T00:00:00,
4900019899,2026,2026-03-25T00:00:00,2026-03-25T00:00:00,
4900019900,2026,2026-04-10T00:00:00,2026-04-10T00:00:00,
4900019901,2026,2026-05-14T00:00:00,2026-05-14T00:00:00,4500006193
4900019902,2026,2026-06-17T00:00:00,2026-06-17T00:00:00,
4900019903,2026,2026-09-07T00:00:00,2026-09-07T00:00:00,
4900019904,2024,2024-09-01T00:00:00,2024-09-01T00:00:00,
4900019905,2024,2024-10-09T00:00:00,2024-10-09T00:00:00,
4900019906,2024,2024-11-25T00:00:00,2024-11-25T00:00:00,
4900019907,2024,2024-12-13T00:00:00,2024-12-13T00:00:00,
4900019908,2024,2024-12-20T00:00:00,2024-12-20T00:00:00,4500006195
4900019909,2025,2025-01-21T00:00:00,2025-01-21T00:00:00,
4900019910,2025,2025-02-21T00:00:00,2025-02-21T00:00:00,
4900019911,2025,2025-03-23T00:00:00,2025-03-23T00:00:00,
4900019912,2025,2025-04-05T00:00:00,2025-04-05T00:00:00,
4900019913,2025,2025-05-08T00:00:00,2025-05-08T00:00:00,
4900019914,2025,2025-05-16T00:00:00,2025-05-16T00:00:00,4500006196
4900019915,2025,2025-06-10T00:00:00,2025-06-10T00:00:00,
4900019916,2025,2025-07-30T00:00:00,2025-07-30T00:00:00,
4900019917,2025,2025-08-26T00:00:00,2025-08-26T00:00:00,
4900019918,2025,2025-09-01T00:00:00,2025-09-01T00:00:00,
4900019919,2025,2025-10-15T00:00:00,2025-10-15T00:00:00,4500006197
4900019920,2025,2025-10-26T00:00:00,2025-10-26T00:00:00,
4900019921,2025,2025-11-09T00:00:00,2025-11-09T00:00:00,
4900019922,2025,2025-12-28T00:00:00,2025-12-28T00:00:00,
4900019923,2026,2026-01-28T00:00:00,2026-01-28T00:00:00,
4900019924,2026,2026-02-19T00:00:00,2026-02-19T00:00:00,
4900019925,2026,2026-03-12T00:00:00,2026-03-12T00:00:00,4500006198
4900019926,2026,2026-03-19T00:00:00,2026-03-19T00:00:00,
4900019927,2026,2026-04-02T00:00:00,2026-04-02T00:00:00,
4900019928,2026,2026-05-03T00:00:00,2026-05-03T00:00:00,
4900019929,2026,2026-06-30T00:00:00,2026-06-30T00:00:00,
4900019930,2026,2026-07-10T00:00:00,2026-07-10T00:00:00,
4900019931,2026,2026-08-04T00:00:00,2026-08-04T00:00:00,
4900019932,2026,2026-08-07T00:00:00,2026-08-07T00:00:00,4500006199
4900019933,2024,2024-09-18T00:00:00,2024-09-18T00:00:00,
4900019934,2024,2024-10-16T00:00:00,2024-10-16T00:00:00,
4900019935,2024,2024-11-18T00:00:00,2024-11-18T00:00:00,
4900019936,2024,2024-12-23T00:00:00,2024-12-23T00:00:00,4500006200
4900019937,2025,2025-01-16T00:00:00,2025-01-16T00:00:00,
4900019938,2025,2025-02-25T00:00:00,2025-02-25T00:00:00,
4900019939,2025,2025-03-04T00:00:00,2025-03-04T00:00:00,
4900019940,2025,2025-04-23T00:00:00,2025-04-23T00:00:00,
4900019941,2025,2025-05-21T00:00:00,2025-05-21T00:00:00,
4900019942,2025,2025-06-22T00:00:00,2025-06-22T00:00:00,4500006201
4900019943,2025,2025-06-23T00:00:00,2025-06-23T00:00:00,
4900019944,2025,2025-07-15T00:00:00,2025-07-15T00:00:00,
4900019945,2025,2025-08-28T00:00:00,2025-08-28T00:00:00,
4900019946,2025,2025-09-11T00:00:00,2025-09-11T00:00:00,
4900019947,2025,2025-10-31T00:00:00,2025-10-31T00:00:00,
4900019948,2025,2025-11-24T00:00:00,2025-11-24T00:00:00,
4900019949,2025,2025-12-10T00:00:00,2025-12-10T00:00:00,
4900019950,2026,2026-01-04T00:00:00,2026-01-04T00:00:00,4500006202
4900019951,2026,2026-01-04T00:00:00,2026-01-04T00:00:00,
4900019952,2026,2026-02-17T00:00:00,2026-02-17T00:00:00,
4900019953,2026,2026-03-19T00:00:00,2026-03-19T00:00:00,
4900019954,2026,2026-04-19T00:00:00,2026-04-19T00:00:00,
4900019955,2026,2026-05-14T00:00:00,2026-05-14T00:00:00,
4900019956,2026,2026-06-04T00:00:00,2026-06-04T00:00:00,
4900019957,2026,2026-07-07T00:00:00,2026-07-07T00:00:00,4500006203
4900019958,2026,2026-07-15T00:00:00,2026-07-15T00:00:00,
4900019959,2026,2026-08-28T00:00:00,2026-08-28T00:00:00,
4900019960,2024,2024-10-30T00:00:00,2024-10-30T00:00:00,
4900019961,2024,2024-09-30T00:00:00,2024-09-30T00:00:00,
4900019962,2024,2024-12-09T00:00:00,2024-12-09T00:00:00,4500006206
4900019963,2025,2025-02-08T00:00:00,2025-02-08T00:00:00,
4900019964,2025,2025-07-11T00:00:00,2025-07-11T00:00:00,
4900019965,2025,2025-08-18T00:00:00,2025-08-18T00:00:00,4500006207
4900019966,2025,2025-09-10T00:00:00,2025-09-10T00:00:00,
4900019967,2025,2025-09-22T00:00:00,2025-09-22T00:00:00,4500006208
4900019968,2025,2025-11-19T00:00:00,2025-11-19T00:00:00,
4900019969,2025,2025-12-22T00:00:00,2025-12-22T00:00:00,
4900019970,2026,2026-01-19T00:00:00,2026-01-19T00:00:00,
4900019971,2026,2026-02-01T00:00:00,2026-02-01T00:00:00,4500006209
4900019972,2026,2026-02-10T00:00:00,2026-02-10T00:00:00,
4900019973,2026,2026-02-26T00:00:00,2026-02-26T00:00:00,4500006210
4900019974,2026,2026-04-21T00:00:00,2026-04-21T00:00:00,
4900019975,2026,2026-05-07T00:00:00,2026-05-07T00:00:00,
4900019976,2026,2026-08-09T00:00:00,2026-08-09T00:00:00,
4900019977,2024,2024-09-05T00:00:00,2024-09-05T00:00:00,
4900019978,2024,2024-10-01T00:00:00,2024-10-01T00:00:00,
4900019979,2024,2024-11-27T00:00:00,2024-11-27T00:00:00,
4900019980,2024,2024-12-22T00:00:00,2024-12-22T00:00:00,
