Ebeln,Ebelp,Loekz,Txz01,Matnr,Werks,Lgort,Bednr,Menge,Meins,Netpr,Peinh,Netwr,Elikz,Pstyp,Knttp,Plifz,Banfn,Bnfpo
4500008565,00010,,REPAIR OF UNIT EX ML-202,000000000080000066,1000,SP01,,1.000,EA,186280.18,1.000,186280.18,false,3,F,10.000,2000008620,00010
4500008566,00010,,REPAIR OF UNIT EX ML-201,000000000080000067,4000,SP04,,1.000,EA,58101.34,1.000,58101.34,false,3,F,52.000,2000008621,00010
4500008567,00010,,REPAIR OF UNIT EX CR-101,000000000080000068,1000,SP01,,1.000,EA,159376.26,1.000,159376.26,false,3,F,114.000,2000008622,00010
4500008568,00010,,REPAIR OF UNIT EX PU-610,000000000080000068,4000,SP04,,1.000,EA,211209.23,1.000,211209.23,false,3,F,114.000,2000008623,00010
4500008569,00010,,REPAIR OF UNIT EX FL-310,000000000080000069,2000,SP02,,1.000,EA,213392.86,1.000,213392.86,false,3,F,7.000,2000008624,00010
4500008570,00010,,REPAIR OF UNIT EX PU-611,000000000080000069,1000,SP01,,1.000,EA,141777.22,1.000,141777.22,false,3,F,7.000,2000008625,00010
4500008571,00010,,REPAIR OF UNIT EX FA-810,000000000080000070,2000,SP02,,1.000,EA,61156.71,1.000,61156.71,false,3,F,29.000,2000008626,00010
4500008572,00010,,REPAIR OF UNIT EX PU-610,000000000080000071,3000,SP03,,1.000,EA,107419.11,1.000,107419.11,false,3,F,56.000,2000008627,00010
4500008573,00010,,REPAIR OF UNIT EX SC-701,000000000080000071,1000,SP01,,1.000,EA,161746.28,1.000,161746.28,false,3,F,56.000,2000008628,00010
4500008574,00010,,REPAIR OF UNIT EX CR-102,000000000080000072,1000,SP01,,1.000,EA,65962.31,1.000,65962.31,false,3,F,38.000,2000008629,00010
4500008575,00010,,REPAIR OF UNIT EX PU-611,000000000080000073,4000,SP04,,1.000,EA,178062.29,1.000,178062.29,false,3,F,142.000,2000008630,00010
4500008576,00010,,REPAIR OF UNIT EX FL-310,000000000080000074,1000,SP01,,1.000,EA,20066.66,1.000,20066.66,true,3,F,58.000,2000008631,00010
4500008577,00010,,REPAIR OF UNIT EX PU-611,000000000080000075,4000,SP04,,1.000,EA,103576.10,1.000,103576.10,false,3,F,31.000,2000008632,00010
4500008578,00010,,REPAIR OF UNIT EX ML-202,000000000080000076,1000,SP01,,1.000,EA,26094.20,1.000,26094.20,false,3,F,8.000,2000008633,00010
4500008579,00010,,REPAIR OF UNIT EX TH-401,000000000080000077,2000,SP02,,1.000,EA,155748.02,1.000,155748.02,true,3,F,27.000,2000008634,00010
4500008580,00010,,REPAIR OF UNIT EX CV-501,000000000080000079,2000,SP02,,1.000,EA,34205.73,1.000,34205.73,false,3,F,55.000,2000008635,00010
4500008581,00010,,REPAIR OF UNIT EX PU-610,000000000080000079,4000,SP04,,1.000,EA,72129.09,1.000,72129.09,true,3,F,55.000,2000008636,00010
4500008582,00010,,REPAIR OF UNIT EX ML-202,000000000080000080,4000,SP04,,1.000,EA,140603.73,1.000,140603.73,false,3,F,35.000,2000008637,00010
4500008583,00010,,NEW UNIT FOR CR-102,000000000080000081,4000,SP04,,1.000,EA,124388.03,1.000,124388.03,false,0,,11.000,2000008638,00010
4500008584,00010,,REPAIR OF UNIT EX CV-502,000000000080000081,3000,SP03,,1.000,EA,62416.51,1.000,62416.51,false,3,F,11.000,2000008639,00010
4500008585,00010,,REPAIR OF UNIT EX CR-102,000000000080000082,4000,SP04,,1.000,EA,129553.29,1.000,129553.29,true,3,F,38.000,2000008640,00010
4500008586,00010,,NEW UNIT FOR ML-201,000000000080000083,1000,SP01,,1.000,EA,207698.44,1.000,207698.44,false,0,,56.000,2000008641,00010
4500008587,00010,,REPAIR OF UNIT EX SC-701,000000000080000083,3000,SP03,,1.000,EA,57016.83,1.000,57016.83,false,3,F,56.000,2000008642,00010
4500008588,00010,,REPAIR OF UNIT EX FL-310,000000000080000084,4000,SP04,,1.000,EA,84837.15,1.000,84837.15,false,3,F,56.000,2000008643,00010
4500008589,00010,,REPAIR OF UNIT EX PU-610,000000000080000085,3000,SP03,,1.000,EA,165160.73,1.000,165160.73,false,3,F,38.000,2000008644,00010
4500008590,00010,,REPAIR OF UNIT EX FL-310,000000000080000086,1000,SP01,,1.000,EA,116031.05,1.000,116031.05,true,3,F,18.000,2000008645,00010
4500008591,00010,,REPAIR OF UNIT EX PU-611,000000000080000087,3000,SP03,,1.000,EA,133366.90,1.000,133366.90,true,3,F,104.000,2000008646,00010
4500008592,00010,,REPAIR OF UNIT EX FA-810,000000000080000088,1000,SP01,,1.000,EA,40097.47,1.000,40097.47,true,3,F,27.000,2000008647,00010
4500008593,00010,,REPAIR OF UNIT EX TH-401,000000000080000089,1000,SP01,,1.000,EA,132426.66,1.000,132426.66,false,3,F,73.000,2000008648,00010
4500008594,00010,,REPAIR OF UNIT EX PU-610,000000000080000090,3000,SP03,,1.000,EA,22343.77,1.000,22343.77,false,3,F,20.000,2000008649,00010
4500008595,00010,,REPAIR OF UNIT EX FL-310,000000000080000091,4000,SP04,,1.000,EA,58620.58,1.000,58620.58,false,3,F,57.000,2000008650,00010
4500008596,00010,,REPAIR OF UNIT EX FL-310,000000000080000092,3000,SP03,,1.000,EA,200908.16,1.000,200908.16,false,3,F,30.000,2000008651,00010
4500008597,00010,,NEW UNIT FOR ML-202,000000000080000093,4000,SP04,,1.000,EA,73915.23,1.000,73915.23,false,0,,123.000,2000008652,00010
4500008598,00010,,REPAIR OF UNIT EX CV-502,000000000080000094,2000,SP02,,1.000,EA,77299.44,1.000,77299.44,true,3,F,142.000,2000008653,00010
4500008599,00010,,REPAIR OF UNIT EX TH-401,000000000080000095,4000,SP04,,1.000,EA,117735.53,1.000,117735.53,true,3,F,59.000,2000008654,00010
4500008600,00010,,REPAIR OF UNIT EX CR-101,000000000080000095,1000,SP01,,1.000,EA,119923.46,1.000,119923.46,false,3,F,59.000,2000008655,00010
4500008601,00010,,NEW UNIT FOR FL-310,000000000080000096,2000,SP02,,1.000,EA,38909.94,1.000,38909.94,false,0,,84.000,2000008656,00010
4500008602,00010,,REPAIR OF UNIT EX CV-502,000000000080000097,3000,SP03,,1.000,EA,163288.66,1.000,163288.66,true,3,F,21.000,2000008657,00010
4500008603,00010,,REPAIR OF UNIT EX PU-610,000000000080000097,4000,SP04,,1.000,EA,129566.35,1.000,129566.35,false,3,F,21.000,2000008658,00010
4500008604,00010,,REPAIR OF UNIT EX CR-102,000000000080000098,1000,SP01,,1.000,EA,49092.97,1.000,49092.97,false,3,F,74.000,2000008659,00010
4500008605,00010,,REPAIR OF UNIT EX SC-701,000000000080000099,4000,SP04,,1.000,EA,158077.69,1.000,158077.69,false,3,F,12.000,2000008660,00010
4500008606,00010,,REPAIR OF UNIT EX CR-101,000000000080000100,2000,SP02,,1.000,EA,30661.82,1.000,30661.82,true,3,F,101.000,2000008661,00010
4500008607,00010,,REPAIR OF UNIT EX PU-611,000000000080000100,3000,SP03,,1.000,EA,16468.74,1.000,16468.74,false,3,F,101.000,2000008662,00010
4500008608,00010,,REPAIR OF UNIT EX CV-501,000000000080000101,2000,SP02,,1.000,EA,43856.65,1.000,43856.65,true,3,F,20.000,2000008663,00010
4500008609,00010,,REPAIR OF UNIT EX PU-610,000000000080000102,1000,SP01,,1.000,EA,17296.81,1.000,17296.81,false,3,F,27.000,2000008664,00010
4500008610,00010,,REPAIR OF UNIT EX CR-101,000000000080000103,2000,SP02,,1.000,EA,126478.30,1.000,126478.30,true,3,F,24.000,2000008665,00010
4500008611,00010,,REPAIR OF UNIT EX SC-701,000000000080000104,3000,SP03,,1.000,EA,78140.35,1.000,78140.35,false,3,F,63.000,2000008666,00010
4500008612,00010,,NEW UNIT FOR CV-501,000000000080000104,2000,SP02,,1.000,EA,378739.16,1.000,378739.16,false,0,,63.000,2000008667,00010
4500008613,00010,,REPAIR OF UNIT EX CR-102,000000000080000105,1000,SP01,,1.000,EA,60347.01,1.000,60347.01,false,3,F,32.000,2000008668,00010
4500008614,00010,,REPAIR OF UNIT EX CV-501,000000000080000106,2000,SP02,,1.000,EA,152545.60,1.000,152545.60,false,3,F,11.000,2000008669,00010
4500008615,00010,,REPAIR OF UNIT EX CR-101,000000000080000107,2000,SP02,,1.000,EA,6062.47,1.000,6062.47,true,3,F,41.000,2000008670,00010
4500008616,00010,,REPAIR OF UNIT EX CR-102,000000000080000108,2000,SP02,,1.000,EA,189378.98,1.000,189378.98,true,3,F,102.000,2000008671,00010
4500008617,00010,,REPAIR OF UNIT EX PU-610,000000000080000109,3000,SP03,,1.000,EA,18150.94,1.000,18150.94,false,3,F,140.000,2000008672,00010
4500008618,00010,,REPAIR OF UNIT EX ML-201,000000000080000110,2000,SP02,,1.000,EA,75123.16,1.000,75123.16,false,3,F,145.000,2000008673,00010
4500008619,00010,,REPAIR OF UNIT EX FA-810,000000000080000111,1000,SP01,,1.000,EA,87095.84,1.000,87095.84,false,3,F,30.000,2000008674,00010
4500008620,00010,,NEW UNIT FOR PU-611,000000000080000112,4000,SP04,,1.000,EA,140669.85,1.000,140669.85,false,0,,57.000,2000008675,00010
4500008621,00010,,REPAIR OF UNIT EX PU-611,000000000080000112,1000,SP01,,1.000,EA,41731.19,1.000,41731.19,false,3,F,57.000,2000008676,00010
4500008622,00010,,REPAIR OF UNIT EX FL-310,000000000080000113,3000,SP03,,1.000,EA,132408.66,1.000,132408.66,true,3,F,147.000,2000008677,00010
4500008623,00010,,REPAIR OF UNIT EX CV-502,000000000080000114,2000,SP02,,1.000,EA,32993.92,1.000,32993.92,false,3,F,31.000,2000008678,00010
4500008624,00010,,REPAIR OF UNIT EX TH-401,000000000080000115,3000,SP03,,1.000,EA,71573.40,1.000,71573.40,false,3,F,37.000,2000008679,00010
4500008625,00010,,REPAIR OF UNIT EX PU-611,000000000080000116,1000,SP01,,1.000,EA,60682.99,1.000,60682.99,true,3,F,75.000,2000008680,00010
4500008626,00010,,NEW UNIT FOR CR-101,000000000080000117,4000,SP04,,1.000,EA,157334.16,1.000,157334.16,false,0,,49.000,2000008681,00010
4500008627,00010,,REPAIR OF UNIT EX FA-810,000000000080000118,3000,SP03,,1.000,EA,93866.05,1.000,93866.05,true,3,F,79.000,2000008682,00010
4500008628,00010,,REPAIR OF UNIT EX CV-502,000000000080000119,4000,SP04,,1.000,EA,93688.25,1.000,93688.25,true,3,F,39.000,2000008683,00010
4500008629,00010,,REPAIR OF UNIT EX TH-401,000000000080000121,3000,SP03,,1.000,EA,14811.20,1.000,14811.20,false,3,F,107.000,2000008684,00010
4500008630,00010,,REPAIR OF UNIT EX TH-401,000000000080000122,2000,SP02,,1.000,EA,28145.63,1.000,28145.63,false,3,F,14.000,2000008685,00010
4500008631,00010,,REPAIR OF UNIT EX CR-101,000000000080000122,3000,SP03,,1.000,EA,39417.37,1.000,39417.37,true,3,F,14.000,2000008686,00010
4500008632,00010,,NEW UNIT FOR FL-310,000000000080000123,2000,SP02,,1.000,EA,52203.66,1.000,52203.66,false,0,,52.000,2000008687,00010
4500008633,00010,,REPAIR OF UNIT EX CR-101,000000000080000124,2000,SP02,,1.000,EA,85592.07,1.000,85592.07,true,3,F,40.000,2000008688,00010
4500008634,00010,,REPAIR OF UNIT EX ML-201,000000000080000125,2000,SP02,,1.000,EA,125432.67,1.000,125432.67,true,3,F,18.000,2000008689,00010
4500008635,00010,,NEW UNIT FOR FA-810,000000000080000127,4000,SP04,,1.000,EA,328880.17,1.000,328880.17,false,0,,56.000,2000008690,00010
4500008636,00010,,REPAIR OF UNIT EX CR-101,000000000080000128,2000,SP02,,1.000,EA,161923.29,1.000,161923.29,true,3,F,119.000,2000008691,00010
4500008637,00010,,REPAIR OF UNIT EX CV-501,000000000080000130,1000,SP01,,1.000,EA,119445.50,1.000,119445.50,true,3,F,18.000,2000008692,00010
4500008638,00010,,REPAIR OF UNIT EX CR-102,000000000080000131,4000,SP04,,1.000,EA,126588.88,1.000,126588.88,false,3,F,100.000,2000008693,00010
4500008639,00010,,REPAIR OF UNIT EX SC-701,000000000080000131,3000,SP03,,1.000,EA,100712.89,1.000,100712.89,false,3,F,100.000,2000008694,00010
4500008640,00010,,REPAIR OF UNIT EX CR-102,000000000080000132,3000,SP03,,1.000,EA,114070.43,1.000,114070.43,true,3,F,24.000,2000008695,00010
4500008641,00010,,REPAIR OF UNIT EX CR-101,000000000080000132,2000,SP02,,1.000,EA,162021.35,1.000,162021.35,true,3,F,24.000,2000008696,00010
4500008642,00010,,REPAIR OF UNIT EX ML-201,000000000080000133,4000,SP04,,1.000,EA,60120.48,1.000,60120.48,true,3,F,17.000,2000008697,00010
4500008643,00010,,REPAIR OF UNIT EX FL-310,000000000080000134,3000,SP03,,1.000,EA,164678.08,1.000,164678.08,true,3,F,72.000,2000008698,00010
4500008644,00010,,REPAIR OF UNIT EX CR-101,000000000080000135,3000,SP03,,1.000,EA,119711.54,1.000,119711.54,true,3,F,82.000,2000008699,00010
4500008645,00010,,REPAIR OF UNIT EX CV-502,000000000080000135,4000,SP04,,1.000,EA,50940.64,1.000,50940.64,true,3,F,82.000,2000008700,00010
4500008646,00010,,REPAIR OF UNIT EX ML-201,000000000080000136,1000,SP01,,1.000,EA,84302.05,1.000,84302.05,false,3,F,34.000,2000008701,00010
4500008647,00010,,REPAIR OF UNIT EX ML-201,000000000080000136,4000,SP04,,1.000,EA,115175.16,1.000,115175.16,true,3,F,34.000,2000008702,00010
4500008648,00010,,REPAIR OF UNIT EX ML-201,000000000080000137,2000,SP02,,1.000,EA,32970.52,1.000,32970.52,false,3,F,55.000,2000008703,00010
4500008649,00010,,REPAIR OF UNIT EX PU-610,000000000080000138,1000,SP01,,1.000,EA,178069.75,1.000,178069.75,false,3,F,22.000,2000008704,00010
4500008650,00010,,REPAIR OF UNIT EX TH-401,000000000080000139,1000,SP01,,1.000,EA,68286.36,1.000,68286.36,false,3,F,145.000,2000008705,00010
4500008651,00010,,REPAIR OF UNIT EX CV-501,000000000080000140,4000,SP04,,1.000,EA,41266.24,1.000,41266.24,false,3,F,25.000,2000008706,00010
4500008652,00010,,REPAIR OF UNIT EX FA-810,000000000080000141,1000,SP01,,1.000,EA,90559.38,1.000,90559.38,false,3,F,22.000,2000008707,00010
4500008653,00010,,REPAIR OF UNIT EX FA-810,000000000080000142,3000,SP03,,1.000,EA,42187.04,1.000,42187.04,true,3,F,33.000,2000008708,00010
4500008654,00010,,REPAIR OF UNIT EX CV-502,000000000080000143,2000,SP02,,1.000,EA,119840.64,1.000,119840.64,true,3,F,65.000,2000008709,00010
4500008655,00010,,NEW UNIT FOR PU-611,000000000080000144,2000,SP02,,1.000,EA,119191.51,1.000,119191.51,false,0,,59.000,2000008710,00010
4500008656,00010,,REPAIR OF UNIT EX CV-502,000000000080000145,1000,SP01,,1.000,EA,41473.40,1.000,41473.40,true,3,F,54.000,2000008711,00010
4500008657,00010,,REPAIR OF UNIT EX FA-810,000000000080000146,1000,SP01,,1.000,EA,18849.75,1.000,18849.75,false,3,F,118.000,2000008712,00010
4500008658,00010,,REPAIR OF UNIT EX PU-610,000000000080000146,3000,SP03,,1.000,EA,36641.77,1.000,36641.77,true,3,F,118.000,2000008713,00010
4500008659,00010,,REPAIR OF UNIT EX FA-810,000000000080000147,2000,SP02,,1.000,EA,144353.89,1.000,144353.89,false,3,F,50.000,2000008714,00010
4500008660,00010,,REPAIR OF UNIT EX FA-810,000000000080000148,4000,SP04,,1.000,EA,66038.81,1.000,66038.81,true,3,F,11.000,2000008715,00010
4500008661,00010,,REPAIR OF UNIT EX CR-102,000000000080000149,2000,SP02,,1.000,EA,100909.27,1.000,100909.27,false,3,F,10.000,2000008716,00010
4500008662,00010,,NEW UNIT FOR ML-202,000000000080000150,4000,SP04,,1.000,EA,377060.18,1.000,377060.18,false,0,,30.000,2000008717,00010
4500008663,00010,,REPAIR OF UNIT EX CV-501,000000000080000151,1000,SP01,,1.000,EA,77738.94,1.000,77738.94,true,3,F,55.000,2000008718,00010
4500008664,00010,,REPAIR OF UNIT EX CR-102,000000000080000151,2000,SP02,,1.000,EA,61094.43,1.000,61094.43,true,3,F,55.000,2000008719,00010
4500008665,00010,,REPAIR OF UNIT EX SC-701,000000000080000152,1000,SP01,,1.000,EA,19747.17,1.000,19747.17,true,3,F,22.000,2000008720,00010
4500008666,00010,,REPAIR OF UNIT EX TH-401,000000000080000153,4000,SP04,,1.000,EA,126839.44,1.000,126839.44,true,3,F,81.000,2000008721,00010
4500008667,00010,,REPAIR OF UNIT EX PU-610,000000000080000154,4000,SP04,,1.000,EA,118686.84,1.000,118686.84,false,3,F,32.000,2000008722,00010
4500008668,00010,,REPAIR OF UNIT EX ML-201,000000000080000155,4000,SP04,,1.000,EA,86175.94,1.000,86175.94,true,3,F,54.000,2000008723,00010
4500008669,00010,,REPAIR OF UNIT EX ML-201,000000000080000156,2000,SP02,,1.000,EA,67201.88,1.000,67201.88,true,3,F,39.000,2000008724,00010
4500008670,00010,,REPAIR OF UNIT EX FA-810,000000000080000156,4000,SP04,,1.000,EA,64524.02,1.000,64524.02,true,3,F,39.000,2000008725,00010
4500008671,00010,,REPAIR OF UNIT EX CV-501,000000000080000157,4000,SP04,,1.000,EA,218521.98,1.000,218521.98,false,3,F,93.000,2000008726,00010
4500008672,00010,,REPAIR OF UNIT EX PU-610,000000000080000158,2000,SP02,,1.000,EA,172445.26,1.000,172445.26,true,3,F,53.000,2000008727,00010
4500008673,00010,,REPAIR OF UNIT EX ML-201,000000000080000158,1000,SP01,,1.000,EA,114838.19,1.000,114838.19,false,3,F,53.000,2000008728,00010
4500008674,00010,,REPAIR OF UNIT EX CV-501,000000000080000159,2000,SP02,,1.000,EA,148678.48,1.000,148678.48,true,3,F,48.000,2000008729,00010
4500008675,00010,,REPAIR OF UNIT EX CR-102,000000000080000159,3000,SP03,,1.000,EA,130669.22,1.000,130669.22,false,3,F,48.000,2000008730,00010
4500008676,00010,,REPAIR OF UNIT EX ML-201,000000000080000160,2000,SP02,,1.000,EA,152373.71,1.000,152373.71,true,3,F,58.000,2000008731,00010
4500008677,00010,,NEW UNIT FOR CV-501,000000000080000161,1000,SP01,,1.000,EA,32081.27,1.000,32081.27,false,0,,7.000,2000008732,00010
4500008678,00010,,REPAIR OF UNIT EX CR-101,000000000080000162,2000,SP02,,1.000,EA,105048.73,1.000,105048.73,false,3,F,48.000,2000008733,00010
4500008679,00010,,REPAIR OF UNIT EX ML-201,000000000080000163,2000,SP02,,1.000,EA,169039.71,1.000,169039.71,false,3,F,16.000,2000008734,00010
4500008680,00010,,NEW UNIT FOR SC-701,000000000080000164,4000,SP04,,1.000,EA,321985.68,1.000,321985.68,false,0,,53.000,2000008735,00010
4500008681,00010,,NEW UNIT FOR ML-201,000000000080000164,3000,SP03,,1.000,EA,321985.68,1.000,321985.68,false,0,,53.000,2000008736,00010
4500008682,00010,,REPAIR OF UNIT EX CR-102,000000000080000165,3000,SP03,,1.000,EA,47639.66,1.000,47639.66,false,3,F,35.000,2000008737,00010
4500008683,00010,,REPAIR OF UNIT EX CR-102,000000000080000166,1000,SP01,,1.000,EA,64692.87,1.000,64692.87,false,3,F,39.000,2000008738,00010
4500008684,00010,,REPAIR OF UNIT EX FL-310,000000000080000167,2000,SP02,,1.000,EA,109339.27,1.000,109339.27,false,3,F,34.000,2000008739,00010
4500008685,00010,,REPAIR OF UNIT EX FA-810,000000000080000168,2000,SP02,,1.000,EA,15695.72,1.000,15695.72,false,3,F,47.000,2000008740,00010
4500008686,00010,,REPAIR OF UNIT EX TH-401,000000000080000169,1000,SP01,,1.000,EA,124408.89,1.000,124408.89,false,3,F,34.000,2000008741,00010
4500008687,00010,,REPAIR OF UNIT EX CR-101,000000000080000170,2000,SP02,,1.000,EA,55750.07,1.000,55750.07,false,3,F,14.000,2000008742,00010
4500008688,00010,,NEW UNIT FOR PU-611,000000000080000170,4000,SP04,,1.000,EA,107249.68,1.000,107249.68,false,0,,14.000,2000008743,00010
4500008689,00010,,REPAIR OF UNIT EX TH-401,000000000080000171,3000,SP03,,1.000,EA,114464.71,1.000,114464.71,false,3,F,30.000,2000008744,00010
4500008690,00010,,REPAIR OF UNIT EX TH-401,000000000080000172,2000,SP02,,1.000,EA,109165.07,1.000,109165.07,true,3,F,48.000,2000008745,00010
4500008691,00010,,REPAIR OF UNIT EX CV-501,000000000080000172,3000,SP03,,1.000,EA,58153.12,1.000,58153.12,false,3,F,48.000,2000008746,00010
4500008692,00010,,REPAIR OF UNIT EX ML-201,000000000080000173,1000,SP01,,1.000,EA,46220.48,1.000,46220.48,true,3,F,60.000,2000008747,00010
4500008693,00010,,REPAIR OF UNIT EX CV-502,000000000080000174,1000,SP01,,1.000,EA,76002.39,1.000,76002.39,false,3,F,31.000,2000008748,00010
4500008694,00010,,NEW UNIT FOR ML-202,000000000080000174,2000,SP02,,1.000,EA,252579.51,1.000,252579.51,false,0,,31.000,2000008749,00010
4500008695,00010,,REPAIR OF UNIT EX CR-102,000000000080000175,4000,SP04,,1.000,EA,58760.61,1.000,58760.61,false,3,F,40.000,2000008750,00010
4500008696,00010,,REPAIR OF UNIT EX PU-610,000000000080000176,3000,SP03,,1.000,EA,207875.14,1.000,207875.14,false,3,F,95.000,2000008751,00010
4500008697,00010,,REPAIR OF UNIT EX CV-501,000000000080000176,2000,SP02,,1.000,EA,125271.96,1.000,125271.96,true,3,F,95.000,2000008752,00010
4500008698,00010,,NEW UNIT FOR CR-102,000000000080000177,3000,SP03,,1.000,EA,327662.15,1.000,327662.15,false,0,,128.000,2000008753,00010
4500008699,00010,,REPAIR OF UNIT EX FA-810,000000000080000177,2000,SP02,,1.000,EA,122476.39,1.000,122476.39,true,3,F,128.000,2000008754,00010
4500008700,00010,,REPAIR OF UNIT EX SC-701,000000000080000178,3000,SP03,,1.000,EA,178481.01,1.000,178481.01,true,3,F,55.000,2000008755,00010
4500008701,00010,,NEW UNIT FOR ML-201,000000000080000179,4000,SP04,,1.000,EA,273300.28,1.000,273300.28,false,0,,20.000,2000008756,00010
4500008702,00010,,NEW UNIT FOR CR-102,000000000080000179,3000,SP03,,1.000,EA,273300.28,1.000,273300.28,false,0,,20.000,2000008757,00010
4500008703,00010,,REPAIR OF UNIT EX CV-501,000000000080000180,3000,SP03,,1.000,EA,9213.64,1.000,9213.64,false,3,F,9.000,2000008758,00010
4500008704,00010,,NEW UNIT FOR CV-502,000000000080000181,4000,SP04,,1.000,EA,339610.42,1.000,339610.42,false,0,,13.000,2000008759,00010
4500008705,00010,,REPAIR OF UNIT EX CV-502,000000000080000182,1000,SP01,,1.000,EA,84918.76,1.000,84918.76,false,3,F,50.000,2000008760,00010
4500008706,00010,,REPAIR OF UNIT EX CR-102,000000000080000183,2000,SP02,,1.000,EA,64206.56,1.000,64206.56,true,3,F,12.000,2000008761,00010
4500008707,00010,,REPAIR OF UNIT EX TH-401,000000000080000184,4000,SP04,,1.000,EA,103936.06,1.000,103936.06,false,3,F,45.000,2000008762,00010
4500008708,00010,,REPAIR OF UNIT EX FL-310,000000000080000185,1000,SP01,,1.000,EA,122523.24,1.000,122523.24,false,3,F,109.000,2000008763,00010
4500008709,00010,,REPAIR OF UNIT EX FL-310,000000000080000186,3000,SP03,,1.000,EA,143827.49,1.000,143827.49,false,3,F,10.000,2000008764,00010
4500008710,00010,,REPAIR OF UNIT EX ML-201,000000000080000187,3000,SP03,,1.000,EA,37027.46,1.000,37027.46,true,3,F,37.000,2000008765,00010
4500008711,00010,,REPAIR OF UNIT EX TH-401,000000000080000188,4000,SP04,,1.000,EA,10567.19,1.000,10567.19,false,3,F,102.000,2000008766,00010
4500008712,00010,,REPAIR OF UNIT EX CR-102,000000000080000189,1000,SP01,,1.000,EA,54437.01,1.000,54437.01,true,3,F,15.000,2000008767,00010
4500008713,00010,,REPAIR OF UNIT EX CV-502,000000000080000189,2000,SP02,,1.000,EA,29485.30,1.000,29485.30,false,3,F,15.000,2000008768,00010
