Mblnr,Mjahr,Zeile,Bwart,Matnr,Werks,Lgort,Lifnr,Shkzg,Dmbtr,Menge,Meins,Ebeln,Ebelp,Sgtxt,Wempf,Kostl,Aufnr,Rsnum,Rspos,Umwrk,Umlgo,Grund,BudatMkpf,CpudtMkpf
4900023015,2026,0001,261,000000000010001225,2000,SP02,,H,126899.80,20.000,EA,,,ISSUED TO ML-202,VZIREQ03,,426327100,,,,,,2026-08-11T00:00:00,2026-08-11T00:00:00
4900023016,2025,0001,201,000000000010001227,1000,SP01,,H,1433758.64,2.000,EA,,,CHANGEOUT CR-101,VZIREQ05,1000-MECH,,,,,,,2025-01-05T00:00:00,2025-01-05T00:00:00
4900023017,2025,0001,201,000000000010001227,1000,SP01,,H,1433758.64,2.000,EA,,,CHANGEOUT SC-701,VZIREQ04,1000-MECH,,,,,,,2025-02-28T00:00:00,2025-02-28T00:00:00
4900023018,2025,0001,201,000000000010001227,1000,SP01,,H,1433758.64,2.000,EA,,,ISSUED TO ML-201,VZIREQ03,1000-MECH,,,,,,,2025-06-12T00:00:00,2025-06-12T00:00:00
4900023019,2025,0001,201,000000000010001227,1000,SP01,,H,716879.32,1.000,EA,,,ISSUED TO CV-502,VZIREQ01,1000-MECH,,,,,,,2025-07-21T00:00:00,2025-07-21T00:00:00
4900023020,2025,0001,101,000000000010001227,1000,SP01,0001000055,S,10036310.48,14.000,EA,4500007226,00010,GR AGAINST PO,,,,,,,,,2025-08-24T00:00:00,2025-08-24T00:00:00
4900023021,2025,0001,201,000000000010001227,1000,SP01,,H,1433758.64,2.000,EA,,,ISSUED TO CR-102,VZIREQ05,1000-MECH,,,,,,,2025-09-07T00:00:00,2025-09-07T00:00:00
4900023022,2025,0001,261,000000000010001227,1000,SP01,,H,1433758.64,2.000,EA,,,CHANGEOUT CV-501,VZIREQ05,,417383511,,,,,,2025-12-29T00:00:00,2025-12-29T00:00:00
4900023023,2026,0001,261,000000000010001227,1000,SP01,,H,1433758.64,2.000,EA,,,CHANGEOUT CR-101,VZIREQ03,,411622719,,,,,,2026-01-26T00:00:00,2026-01-26T00:00:00
4900023024,2026,0001,261,000000000010001227,1000,SP01,,H,1433758.64,2.000,EA,,,BREAKDOWN REPL PU-610,VZIREQ05,,412957597,,,,,,2026-06-30T00:00:00,2026-06-30T00:00:00
4900023025,2026,0001,261,000000000010001227,1000,SP01,,H,1433758.64,2.000,EA,,,CHANGEOUT TH-401,VZIREQ04,,415803985,,,,,,2026-07-06T00:00:00,2026-07-06T00:00:00
4900023026,2026,0001,201,000000000010001227,1000,SP01,,H,1433758.64,2.000,EA,,,ISSUED TO CV-501,VZIREQ01,1000-MECH,,,,,,,2026-08-10T00:00:00,2026-08-10T00:00:00
4900023027,2024,0001,261,000000000080000253,3000,SP03,,H,609006.90,3.000,EA,,,CHANGEOUT SC-701,VZIREQ04,,434614983,,,,,,2024-11-28T00:00:00,2024-11-28T00:00:00
4900023028,2025,0001,101,000000000080000253,3000,SP03,0001000036,S,1015011.50,5.000,EA,4500007229,00010,GR AGAINST PO,,,,,,,,,2025-01-28T00:00:00,2025-01-28T00:00:00
4900023029,2025,0001,261,000000000080000253,3000,SP03,,H,812009.20,4.000,EA,,,CHANGEOUT PU-611,VZIREQ04,,436771371,,,,,,2025-04-22T00:00:00,2025-04-22T00:00:00
4900023030,2025,0001,201,000000000080000253,3000,SP03,,H,203002.30,1.000,EA,,,ISSUED TO PU-610,VZIREQ05,3000-MECH,,,,,,,2025-05-03T00:00:00,2025-05-03T00:00:00
4900023031,2025,0001,101,000000000080000253,3000,SP03,0001000036,S,406004.60,2.000,EA,4500007230,00010,GR AGAINST PO,,,,,,,,,2025-07-06T00:00:00,2025-07-06T00:00:00
4900023032,2025,0001,101,000000000080000253,3000,SP03,0001000036,S,1015011.50,5.000,EA,4500007232,00010,GR AGAINST PO,,,,,,,,,2025-08-27T00:00:00,2025-08-27T00:00:00
4900023033,2025,0001,261,000000000080000253,3000,SP03,,H,203002.30,1.000,EA,,,BREAKDOWN REPL FA-810,VZIREQ01,,431787826,,,,,,2025-08-27T00:00:00,2025-08-27T00:00:00
4900023034,2026,0001,261,000000000080000253,3000,SP03,,H,609006.90,3.000,EA,,,CHANGEOUT PU-610,VZIREQ04,,431404519,,,,,,2026-05-11T00:00:00,2026-05-11T00:00:00
4900023035,2026,0001,201,000000000080000253,3000,SP03,,H,203002.30,1.000,EA,,,BREAKDOWN REPL CV-502,VZIREQ01,3000-MECH,,,,,,,2026-06-12T00:00:00,2026-06-12T00:00:00
4900023036,2026,0001,101,000000000080000253,3000,SP03,0001000036,S,609006.90,3.000,EA,4500007233,00010,GR AGAINST PO,,,,,,,,,2026-08-27T00:00:00,2026-08-27T00:00:00
4900023037,2024,0001,261,000000000080000254,4000,SP04,,H,652920.51,3.000,EA,,,BREAKDOWN REPL SC-701,VZIREQ01,,443375783,,,,,,2024-09-02T00:00:00,2024-09-02T00:00:00
4900023038,2024,0001,101,000000000080000254,4000,SP04,0001000048,S,2611682.04,12.000,EA,4500007234,00010,GR AGAINST PO,,,,,,,,,2024-10-25T00:00:00,2024-10-25T00:00:00
4900023039,2024,0001,261,000000000080000254,4000,SP04,,H,870560.68,4.000,EA,,,ISSUED TO ML-202,VZIREQ04,,445000960,,,,,,2024-11-06T00:00:00,2024-11-06T00:00:00
4900023040,2024,0001,261,000000000080000254,4000,SP04,,H,1088200.85,5.000,EA,,,BREAKDOWN REPL PU-611,VZIREQ03,,442411597,,,,,,2024-12-16T00:00:00,2024-12-16T00:00:00
4900023041,2025,0001,261,000000000080000254,4000,SP04,,H,435280.34,2.000,EA,,,BREAKDOWN REPL ML-202,VZIREQ05,,444006086,,,,,,2025-01-28T00:00:00,2025-01-28T00:00:00
4900023042,2025,0001,201,000000000080000254,4000,SP04,,H,1088200.85,5.000,EA,,,CHANGEOUT CR-101,VZIREQ03,4000-MECH,,,,,,,2025-02-08T00:00:00,2025-02-08T00:00:00
4900023043,2025,0001,201,000000000080000254,4000,SP04,,H,217640.17,1.000,EA,,,BREAKDOWN REPL ML-202,VZIREQ02,4000-MECH,,,,,,,2025-05-01T00:00:00,2025-05-01T00:00:00
4900023044,2025,0001,101,000000000080000254,4000,SP04,0001000048,S,3482242.72,16.000,EA,4500007238,00010,GR AGAINST PO,,,,,,,,,2025-05-25T00:00:00,2025-05-25T00:00:00
4900023045,2025,0001,261,000000000080000254,4000,SP04,,H,1088200.85,5.000,EA,,,CHANGEOUT ML-201,VZIREQ04,,448820770,,,,,,2025-07-31T00:00:00,2025-07-31T00:00:00
4900023046,2025,0001,261,000000000080000254,4000,SP04,,H,652920.51,3.000,EA,,,ISSUED TO FA-810,VZIREQ03,,446914381,,,,,,2025-10-04T00:00:00,2025-10-04T00:00:00
4900023047,2025,0001,101,000000000080000254,4000,SP04,0001000048,S,1958761.53,9.000,EA,4500007239,00010,GR AGAINST PO,,,,,,,,,2025-12-03T00:00:00,2025-12-03T00:00:00
4900023048,2026,0001,201,000000000080000254,4000,SP04,,H,435280.34,2.000,EA,,,BREAKDOWN REPL CV-501,VZIREQ03,4000-MECH,,,,,,,2026-01-06T00:00:00,2026-01-06T00:00:00
4900023049,2026,0001,201,000000000080000254,4000,SP04,,H,1088200.85,5.000,EA,,,ISSUED TO PU-611,VZIREQ04,4000-MECH,,,,,,,2026-05-23T00:00:00,2026-05-23T00:00:00
4900023050,2026,0001,261,000000000080000254,4000,SP04,,H,1305841.02,6.000,EA,,,CHANGEOUT SC-701,VZIREQ01,,445289614,,,,,,2026-07-01T00:00:00,2026-07-01T00:00:00
4900023051,2026,0001,101,000000000080000254,4000,SP04,0001000048,S,2829322.21,13.000,EA,4500007240,00010,GR AGAINST PO,,,,,,,,,2026-08-25T00:00:00,2026-08-25T00:00:00
4900023052,2025,0001,201,000000000010001228,1000,SP01,,H,23252.56,2.000,EA,,,CHANGEOUT CR-101,VZIREQ04,1000-MECH,,,,,,,2025-01-27T00:00:00,2025-01-27T00:00:00
4900023053,2025,0001,101,000000000010001228,1000,SP01,0001000046,S,127889.08,11.000,EA,4500007241,00010,GR AGAINST PO,,,,,,,,,2025-03-27T00:00:00,2025-03-27T00:00:00
4900023054,2025,0001,201,000000000010001228,1000,SP01,,H,23252.56,2.000,EA,,,CHANGEOUT CV-502,VZIREQ04,1000-MECH,,,,,,,2025-05-25T00:00:00,2025-05-25T00:00:00
4900023055,2025,0001,201,000000000010001228,1000,SP01,,H,11626.28,1.000,EA,,,CHANGEOUT ML-202,VZIREQ02,1000-MECH,,,,,,,2025-07-25T00:00:00,2025-07-25T00:00:00
4900023056,2025,0001,261,000000000010001228,1000,SP01,,H,23252.56,2.000,EA,,,ISSUED TO TH-401,VZIREQ01,,418249028,,,,,,2025-08-20T00:00:00,2025-08-20T00:00:00
4900023057,2025,0001,201,000000000010001228,1000,SP01,,H,23252.56,2.000,EA,,,ISSUED TO ML-202,VZIREQ02,1000-MECH,,,,,,,2025-09-17T00:00:00,2025-09-17T00:00:00
4900023058,2025,0001,261,000000000010001228,1000,SP01,,H,23252.56,2.000,EA,,,BREAKDOWN REPL CR-101,VZIREQ04,,413292191,,,,,,2025-10-30T00:00:00,2025-10-30T00:00:00
4900023059,2025,0001,261,000000000010001228,1000,SP01,,H,23252.56,2.000,EA,,,CHANGEOUT CR-101,VZIREQ03,,419667214,,,,,,2025-11-18T00:00:00,2025-11-18T00:00:00
4900023060,2026,0001,101,000000000010001228,1000,SP01,0001000046,S,93010.24,8.000,EA,4500007242,00010,GR AGAINST PO,,,,,,,,,2026-01-11T00:00:00,2026-01-11T00:00:00
4900023061,2026,0001,201,000000000010001228,1000,SP01,,H,34878.84,3.000,EA,,,BREAKDOWN REPL FA-810,VZIREQ02,1000-MECH,,,,,,,2026-03-25T00:00:00,2026-03-25T00:00:00
4900023062,2026,0001,261,000000000010001228,1000,SP01,,H,11626.28,1.000,EA,,,CHANGEOUT FA-810,VZIREQ01,,416193851,,,,,,2026-06-26T00:00:00,2026-06-26T00:00:00
4900023063,2026,0001,201,000000000010001228,1000,SP01,,H,23252.56,2.000,EA,,,CHANGEOUT CV-502,VZIREQ03,1000-MECH,,,,,,,2026-08-13T00:00:00,2026-08-13T00:00:00
4900023064,2024,0001,261,000000000010001228,4000,SP04,,H,11626.28,1.000,EA,,,BREAKDOWN REPL TH-401,VZIREQ01,,449818838,,,,,,2024-09-28T00:00:00,2024-09-28T00:00:00
4900023065,2024,0001,261,000000000010001228,4000,SP04,,H,11626.28,1.000,EA,,,ISSUED TO ML-202,VZIREQ01,,447262234,,,,,,2024-11-15T00:00:00,2024-11-15T00:00:00
4900023066,2024,0001,101,000000000010001228,4000,SP04,0001000046,S,34878.84,3.000,EA,4500007243,00010,GR AGAINST PO,,,,,,,,,2024-11-29T00:00:00,2024-11-29T00:00:00
4900023067,2025,0001,261,000000000010001228,4000,SP04,,H,11626.28,1.000,EA,,,ISSUED TO FL-310,VZIREQ02,,447953010,,,,,,2025-01-08T00:00:00,2025-01-08T00:00:00
4900023068,2025,0001,201,000000000010001228,4000,SP04,,H,23252.56,2.000,EA,,,BREAKDOWN REPL CV-501,VZIREQ01,4000-MECH,,,,,,,2025-02-02T00:00:00,2025-02-02T00:00:00
4900023069,2025,0001,101,000000000010001228,4000,SP04,0001000046,S,46505.12,4.000,EA,4500007245,00010,GR AGAINST PO,,,,,,,,,2025-04-07T00:00:00,2025-04-07T00:00:00
4900023070,2025,0001,261,000000000010001228,4000,SP04,,H,34878.84,3.000,EA,,,CHANGEOUT ML-202,VZIREQ05,,442780548,,,,,,2025-05-28T00:00:00,2025-05-28T00:00:00
4900023071,2025,0001,101,000000000010001228,4000,SP04,0001000046,S,34878.84,3.000,EA,4500007247,00010,GR AGAINST PO,,,,,,,,,2025-08-11T00:00:00,2025-08-11T00:00:00
4900023072,2025,0001,261,000000000010001228,4000,SP04,,H,11626.28,1.000,EA,,,BREAKDOWN REPL SC-701,VZIREQ02,,441163345,,,,,,2025-08-18T00:00:00,2025-08-18T00:00:00
4900023073,2025,0001,261,000000000010001228,4000,SP04,,H,23252.56,2.000,EA,,,BREAKDOWN REPL SC-701,VZIREQ03,,444606096,,,,,,2025-09-10T00:00:00,2025-09-10T00:00:00
4900023074,2025,0001,101,000000000010001228,4000,SP04,0001000046,S,23252.56,2.000,EA,4500007249,00010,GR AGAINST PO,,,,,,,,,2025-12-16T00:00:00,2025-12-16T00:00:00
4900023075,2025,0001,201,000000000010001228,4000,SP04,,H,34878.84,3.000,EA,,,ISSUED TO PU-610,VZIREQ04,4000-MECH,,,,,,,2025-12-26T00:00:00,2025-12-26T00:00:00
4900023076,2026,0001,101,000000000010001228,4000,SP04,0001000046,S,46505.12,4.000,EA,4500007251,00010,GR AGAINST PO,,,,,,,,,2026-03-25T00:00:00,2026-03-25T00:00:00
4900023077,2026,0001,261,000000000010001228,4000,SP04,,H,11626.28,1.000,EA,,,BREAKDOWN REPL PU-611,VZIREQ05,,444834206,,,,,,2026-07-06T00:00:00,2026-07-06T00:00:00
4900023078,2024,0001,261,000000000010001229,1000,SP01,,H,119560.56,2.000,EA,,,BREAKDOWN REPL PU-611,VZIREQ03,,415899602,,,,,,2024-09-19T00:00:00,2024-09-19T00:00:00
4900023079,2024,0001,201,000000000010001229,1000,SP01,,H,119560.56,2.000,EA,,,CHANGEOUT TH-401,VZIREQ01,1000-MECH,,,,,,,2024-10-30T00:00:00,2024-10-30T00:00:00
4900023080,2024,0001,261,000000000010001229,1000,SP01,,H,119560.56,2.000,EA,,,BREAKDOWN REPL PU-611,VZIREQ01,,418352891,,,,,,2024-11-30T00:00:00,2024-11-30T00:00:00
4900023081,2025,0001,101,000000000010001229,1000,SP01,0001000021,S,179340.84,3.000,EA,4500007252,00010,GR AGAINST PO,,,,,,,,,2025-02-02T00:00:00,2025-02-02T00:00:00
4900023082,2025,0001,201,000000000010001229,1000,SP01,,H,119560.56,2.000,EA,,,BREAKDOWN REPL PU-611,VZIREQ02,1000-MECH,,,,,,,2025-02-11T00:00:00,2025-02-11T00:00:00
4900023083,2025,0001,101,000000000010001229,1000,SP01,0001000021,S,119560.56,2.000,EA,4500007253,00010,GR AGAINST PO,,,,,,,,,2025-04-16T00:00:00,2025-04-16T00:00:00
4900023084,2025,0001,261,000000000010001229,1000,SP01,,H,119560.56,2.000,EA,,,ISSUED TO ML-202,VZIREQ04,,418578849,,,,,,2025-08-21T00:00:00,2025-08-21T00:00:00
4900023085,2025,0001,101,000000000010001229,1000,SP01,0001000021,S,119560.56,2.000,EA,4500007254,00010,GR AGAINST PO,,,,,,,,,2025-10-25T00:00:00,2025-10-25T00:00:00
4900023086,2026,0001,201,000000000010001229,1000,SP01,,H,119560.56,2.000,EA,,,CHANGEOUT FL-310,VZIREQ03,1000-MECH,,,,,,,2026-02-07T00:00:00,2026-02-07T00:00:00
4900023087,2026,0001,101,000000000010001229,1000,SP01,0001000021,S,119560.56,2.000,EA,4500007255,00010,GR AGAINST PO,,,,,,,,,2026-04-09T00:00:00,2026-04-09T00:00:00
4900023088,2024,0001,201,000000000010001229,4000,SP04,,H,59780.28,1.000,EA,,,CHANGEOUT CR-102,VZIREQ03,4000-MECH,,,,,,,2024-10-03T00:00:00,2024-10-03T00:00:00
4900023089,2025,0001,201,000000000010001229,4000,SP04,,H,59780.28,1.000,EA,,,BREAKDOWN REPL TH-401,VZIREQ04,4000-MECH,,,,,,,2025-11-16T00:00:00,2025-11-16T00:00:00
4900023090,2026,0001,201,000000000010001229,4000,SP04,,H,59780.28,1.000,EA,,,ISSUED TO CR-102,VZIREQ05,4000-MECH,,,,,,,2026-02-20T00:00:00,2026-02-20T00:00:00
4900023091,2024,0001,261,000000000010001230,3000,SP03,,H,150999.70,2.000,EA,,,ISSUED TO FA-810,VZIREQ02,,433290503,,,,,,2024-09-23T00:00:00,2024-09-23T00:00:00
4900023092,2024,0001,261,000000000080000255,4000,SP04,,H,494937.46,2.000,EA,,,BREAKDOWN REPL PU-610,VZIREQ02,,449851054,,,,,,2024-10-23T00:00:00,2024-10-23T00:00:00
4900023093,2024,0001,101,000000000080000255,4000,SP04,0001000040,S,1237343.65,5.000,EA,4500007257,00010,GR AGAINST PO,,,,,,,,,2024-12-18T00:00:00,2024-12-18T00:00:00
4900023094,2025,0001,261,000000000080000255,4000,SP04,,H,989874.92,4.000,EA,,,CHANGEOUT TH-401,VZIREQ01,,441699453,,,,,,2025-04-08T00:00:00,2025-04-08T00:00:00
4900023095,2025,0001,201,000000000080000255,4000,SP04,,H,989874.92,4.000,EA,,,CHANGEOUT TH-401,VZIREQ02,4000-MECH,,,,,,,2025-06-03T00:00:00,2025-06-03T00:00:00
4900023096,2025,0001,101,000000000080000255,4000,SP04,0001000040,S,1979749.84,8.000,EA,4500007258,00010,GR AGAINST PO,,,,,,,,,2025-06-29T00:00:00,2025-06-29T00:00:00
4900023097,2025,0001,201,000000000080000255,4000,SP04,,H,989874.92,4.000,EA,,,BREAKDOWN REPL ML-201,VZIREQ01,4000-MECH,,,,,,,2025-09-18T00:00:00,2025-09-18T00:00:00
4900023098,2025,0001,261,000000000080000255,4000,SP04,,H,247468.73,1.000,EA,,,ISSUED TO PU-610,VZIREQ03,,442921801,,,,,,2025-10-12T00:00:00,2025-10-12T00:00:00
4900023099,2025,0001,101,000000000080000255,4000,SP04,0001000040,S,1237343.65,5.000,EA,4500007259,00010,GR AGAINST PO,,,,,,,,,2025-11-04T00:00:00,2025-11-04T00:00:00
4900023100,2025,0001,261,000000000080000255,4000,SP04,,H,742406.19,3.000,EA,,,CHANGEOUT TH-401,VZIREQ04,,442722837,,,,,,2025-12-22T00:00:00,2025-12-22T00:00:00
4900023101,2026,0001,201,000000000080000255,4000,SP04,,H,989874.92,4.000,EA,,,BREAKDOWN REPL CV-501,VZIREQ05,4000-MECH,,,,,,,2026-02-27T00:00:00,2026-02-27T00:00:00
4900023102,2026,0001,101,000000000080000255,4000,SP04,0001000040,S,1732281.11,7.000,EA,4500007260,00010,GR AGAINST PO,,,,,,,,,2026-03-18T00:00:00,2026-03-18T00:00:00
4900023103,2026,0001,261,000000000080000255,4000,SP04,,H,1237343.65,5.000,EA,,,ISSUED TO CV-501,VZIREQ02,,446709524,,,,,,2026-06-10T00:00:00,2026-06-10T00:00:00
4900023104,2026,0001,101,000000000080000255,4000,SP04,0001000040,S,989874.92,4.000,EA,4500007261,00010,GR AGAINST PO,,,,,,,,,2026-07-06T00:00:00,2026-07-06T00:00:00
4900023105,2024,0001,261,000000000010001231,1000,SP01,,H,150133.56,12.000,EA,,,ISSUED TO TH-401,VZIREQ04,,411909826,,,,,,2024-09-18T00:00:00,2024-09-18T00:00:00
4900023106,2024,0001,261,000000000010001231,1000,SP01,,H,212689.21,17.000,EA,,,BREAKDOWN REPL ML-201,VZIREQ01,,412795367,,,,,,2024-10-11T00:00:00,2024-10-11T00:00:00
4900023107,2024,0001,261,000000000010001231,1000,SP01,,H,200178.08,16.000,EA,,,BREAKDOWN REPL TH-401,VZIREQ04,,412156695,,,,,,2024-11-14T00:00:00,2024-11-14T00:00:00
4900023108,2024,0001,201,000000000010001231,1000,SP01,,H,237711.47,19.000,EA,,,ISSUED TO CV-502,VZIREQ04,1000-MECH,,,,,,,2024-12-12T00:00:00,2024-12-12T00:00:00
4900023109,2025,0001,261,000000000010001231,1000,SP01,,H,275244.86,22.000,EA,,,ISSUED TO TH-401,VZIREQ05,,415790820,,,,,,2025-01-27T00:00:00,2025-01-27T00:00:00
4900023110,2025,0001,101,000000000010001231,1000,SP01,0001000027,S,700623.28,56.000,EA,4500007262,00010,GR AGAINST PO,,,,,,,,,2025-02-13T00:00:00,2025-02-13T00:00:00
4900023111,2025,0001,201,000000000010001231,1000,SP01,,H,250222.60,20.000,EA,,,BREAKDOWN REPL FL-310,VZIREQ02,1000-MECH,,,,,,,2025-02-27T00:00:00,2025-02-27T00:00:00
4900023112,2025,0001,261,000000000010001231,1000,SP01,,H,200178.08,16.000,EA,,,ISSUED TO FL-310,VZIREQ03,,413690269,,,,,,2025-03-04T00:00:00,2025-03-04T00:00:00
4900023113,2025,0001,261,000000000010001231,1000,SP01,,H,250222.60,20.000,EA,,,CHANGEOUT CR-101,VZIREQ01,,419105104,,,,,,2025-04-17T00:00:00,2025-04-17T00:00:00
4900023114,2025,0001,201,000000000010001231,1000,SP01,,H,212689.21,17.000,EA,,,CHANGEOUT CR-101,VZIREQ04,1000-MECH,,,,,,,2025-05-03T00:00:00,2025-05-03T00:00:00
4900023115,2025,0001,101,000000000010001231,1000,SP01,0001000027,S,1739047.07,139.000,EA,4500007263,00010,GR AGAINST PO,,,,,,,,,2025-05-09T00:00:00,2025-05-09T00:00:00
4900023116,2025,0001,261,000000000010001231,1000,SP01,,H,225200.34,18.000,EA,,,ISSUED TO SC-701,VZIREQ02,,414766263,,,,,,2025-06-28T00:00:00,2025-06-28T00:00:00
4900023117,2025,0001,261,000000000010001231,1000,SP01,,H,137622.43,11.000,EA,,,CHANGEOUT CR-101,VZIREQ02,,414316160,,,,,,2025-07-06T00:00:00,2025-07-06T00:00:00
4900023118,2025,0001,261,000000000010001231,1000,SP01,,H,250222.60,20.000,EA,,,CHANGEOUT CR-101,VZIREQ05,,416516357,,,,,,2025-08-28T00:00:00,2025-08-28T00:00:00
4900023119,2025,0001,201,000000000010001231,1000,SP01,,H,162644.69,13.000,EA,,,BREAKDOWN REPL PU-611,VZIREQ02,1000-MECH,,,,,,,2025-09-11T00:00:00,2025-09-11T00:00:00
4900023120,2025,0001,261,000000000010001231,1000,SP01,,H,150133.56,12.000,EA,,,ISSUED TO CV-501,VZIREQ01,,418876192,,,,,,2025-10-25T00:00:00,2025-10-25T00:00:00
4900023121,2025,0001,261,000000000010001231,1000,SP01,,H,200178.08,16.000,EA,,,ISSUED TO CV-501,VZIREQ01,,419073632,,,,,,2025-11-27T00:00:00,2025-11-27T00:00:00
4900023122,2025,0001,261,000000000010001231,1000,SP01,,H,275244.86,22.000,EA,,,BREAKDOWN REPL PU-611,VZIREQ02,,417436518,,,,,,2025-12-16T00:00:00,2025-12-16T00:00:00
4900023123,2026,0001,261,000000000010001231,1000,SP01,,H,287755.99,23.000,EA,,,ISSUED TO FL-310,VZIREQ04,,415784154,,,,,,2026-01-16T00:00:00,2026-01-16T00:00:00
4900023124,2026,0001,101,000000000010001231,1000,SP01,0001000027,S,1100979.44,88.000,EA,4500007264,00010,GR AGAINST PO,,,,,,,,,2026-01-26T00:00:00,2026-01-26T00:00:00
4900023125,2026,0001,261,000000000010001231,1000,SP01,,H,200178.08,16.000,EA,,,CHANGEOUT FL-310,VZIREQ02,,417917989,,,,,,2026-02-27T00:00:00,2026-02-27T00:00:00
4900023126,2026,0001,201,000000000010001231,1000,SP01,,H,237711.47,19.000,EA,,,CHANGEOUT ML-202,VZIREQ05,1000-MECH,,,,,,,2026-03-02T00:00:00,2026-03-02T00:00:00
4900023127,2026,0001,201,000000000010001231,1000,SP01,,H,162644.69,13.000,EA,,,ISSUED TO CR-102,VZIREQ01,1000-MECH,,,,,,,2026-04-18T00:00:00,2026-04-18T00:00:00
4900023128,2026,0001,261,000000000010001231,1000,SP01,,H,162644.69,13.000,EA,,,BREAKDOWN REPL CR-101,VZIREQ01,,414841380,,,,,,2026-05-21T00:00:00,2026-05-21T00:00:00
4900023129,2026,0001,261,000000000010001231,1000,SP01,,H,212689.21,17.000,EA,,,CHANGEOUT TH-401,VZIREQ03,,413209663,,,,,,2026-06-16T00:00:00,2026-06-16T00:00:00
4900023130,2026,0001,101,000000000010001231,1000,SP01,0001000027,S,2176936.62,174.000,EA,4500007265,00010,GR AGAINST PO,,,,,,,,,2026-06-18T00:00:00,2026-06-18T00:00:00
4900023131,2026,0001,201,000000000010001231,1000,SP01,,H,212689.21,17.000,EA,,,BREAKDOWN REPL FL-310,VZIREQ01,1000-MECH,,,,,,,2026-07-21T00:00:00,2026-07-21T00:00:00
4900023132,2026,0001,261,000000000010001231,1000,SP01,,H,125111.30,10.000,EA,,,CHANGEOUT CV-501,VZIREQ01,,419592716,,,,,,2026-08-31T00:00:00,2026-08-31T00:00:00
4900023133,2024,0001,261,000000000080000256,1000,SP01,,H,612992.38,2.000,EA,,,ISSUED TO PU-611,VZIREQ05,,419715464,,,,,,2024-10-24T00:00:00,2024-10-24T00:00:00
4900023134,2024,0001,261,000000000080000256,1000,SP01,,H,919488.57,3.000,EA,,,ISSUED TO CV-501,VZIREQ03,,414780679,,,,,,2024-12-22T00:00:00,2024-12-22T00:00:00
4900023135,2024,0001,101,000000000080000256,1000,SP01,0001000048,S,2145473.33,7.000,EA,4500007266,00010,GR AGAINST PO,,,,,,,,,2024-12-24T00:00:00,2024-12-24T00:00:00
4900023136,2025,0001,261,000000000080000256,1000,SP01,,H,1225984.76,4.000,EA,,,CHANGEOUT ML-201,VZIREQ03,,419685176,,,,,,2025-01-31T00:00:00,2025-01-31T00:00:00
4900023137,2025,0001,101,000000000080000256,1000,SP01,0001000048,S,2145473.33,7.000,EA,4500007267,00010,GR AGAINST PO,,,,,,,,,2025-04-10T00:00:00,2025-04-10T00:00:00
4900023138,2025,0001,201,000000000080000256,1000,SP01,,H,1225984.76,4.000,EA,,,CHANGEOUT CR-102,VZIREQ05,1000-MECH,,,,,,,2025-04-23T00:00:00,2025-04-23T00:00:00
4900023139,2025,0001,261,000000000080000256,1000,SP01,,H,1532480.95,5.000,EA,,,CHANGEOUT CR-101,VZIREQ02,,412963191,,,,,,2025-09-08T00:00:00,2025-09-08T00:00:00
4900023140,2025,0001,101,000000000080000256,1000,SP01,0001000048,S,2145473.33,7.000,EA,4500007268,00010,GR AGAINST PO,,,,,,,,,2025-11-07T00:00:00,2025-11-07T00:00:00
4900023141,2025,0001,201,000000000080000256,1000,SP01,,H,1838977.14,6.000,EA,,,CHANGEOUT FA-810,VZIREQ02,1000-MECH,,,,,,,2025-12-21T00:00:00,2025-12-21T00:00:00
4900023142,2026,0001,201,000000000080000256,1000,SP01,,H,612992.38,2.000,EA,,,BREAKDOWN REPL PU-611,VZIREQ05,1000-MECH,,,,,,,2026-01-10T00:00:00,2026-01-10T00:00:00
4900023143,2026,0001,101,000000000080000256,1000,SP01,0001000048,S,2451969.52,8.000,EA,4500007269,00010,GR AGAINST PO,,,,,,,,,2026-02-24T00:00:00,2026-02-24T00:00:00
4900023144,2026,0001,201,000000000080000256,1000,SP01,,H,919488.57,3.000,EA,,,ISSUED TO CR-102,VZIREQ02,1000-MECH,,,,,,,2026-05-31T00:00:00,2026-05-31T00:00:00
4900023145,2024,0001,201,000000000010001232,2000,SP02,,H,193246.20,15.000,EA,,,ISSUED TO CR-102,VZIREQ01,2000-MECH,,,,,,,2024-09-12T00:00:00,2024-09-12T00:00:00
4900023146,2024,0001,261,000000000010001232,2000,SP02,,H,167480.04,13.000,EA,,,BREAKDOWN REPL SC-701,VZIREQ05,,429857921,,,,,,2024-10-14T00:00:00,2024-10-14T00:00:00
4900023147,2024,0001,101,000000000010001232,2000,SP02,0001000005,S,798750.96,62.000,EA,4500007270,00010,GR AGAINST PO,,,,,,,,,2024-11-22T00:00:00,2024-11-22T00:00:00
4900023148,2024,0001,261,000000000010001232,2000,SP02,,H,141713.88,11.000,EA,,,CHANGEOUT CR-102,VZIREQ04,,428263339,,,,,,2024-12-21T00:00:00,2024-12-21T00:00:00
4900023149,2025,0001,201,000000000010001232,2000,SP02,,H,231895.44,18.000,EA,,,BREAKDOWN REPL FA-810,VZIREQ01,2000-MECH,,,,,,,2025-01-25T00:00:00,2025-01-25T00:00:00
