Matnr,Werks,Lvorm,Dismm,Dispo,Plifz,Webaz,Minbe,Eisbe,Bstmi,Bstma,Mabst
000000000010001164,3000,false,VB,001,39.000,2.000,1.072,0.610,1.000,3.000,3.595
000000000080000246,1000,false,VB,007,16.000,2.000,4.712,3.467,1.625,9.750,6.338
000000000080000246,4000,false,VB,003,16.000,3.000,4.694,3.589,1.542,9.250,10.469
000000000010001165,2000,false,VB,007,77.000,0.000,0.000,0.000,1.000,1.000,0.000
000000000010001166,4000,false,VB,010,32.000,2.000,22.041,6.433,25.792,154.750,119.844
000000000010001167,4000,false,VB,007,142.000,3.000,144.075,25.863,25.333,152.000,209.202
000000000010001168,2000,false,VB,002,47.000,0.000,18.094,4.426,12.333,74.000,74.323
000000000010001169,4000,false,VB,007,109.000,3.000,6.766,3.452,1.000,3.250,6.766
000000000010001169,1000,false,VB,004,109.000,0.000,3.382,1.775,1.000,3.250,5.648
000000000010001170,4000,false,VB,007,128.000,0.000,6.209,3.057,1.167,7.000,17.572
000000000010001171,4000,false,VB,005,29.000,3.000,5.075,3.005,2.208,13.250,11.343
000000000010001172,1000,false,VB,006,73.000,0.000,11.690,6.754,2.333,14.000,14.386
000000000010001173,4000,false,VB,003,140.000,3.000,0.000,0.000,1.000,1.000,0.000
000000000030000281,3000,false,PD,001,40.000,1.000,0.000,0.000,1.000,5.500,0.000
000000000010001174,4000,false,VB,005,41.000,2.000,85.859,17.787,29.292,175.750,122.830
000000000010001175,4000,false,VB,002,36.000,2.000,50.040,10.377,32.083,192.500,241.941
000000000030000282,1000,false,ND,003,142.000,0.000,0.000,0.000,1.042,6.250,0.000
000000000010001176,4000,false,VB,001,55.000,3.000,0.775,0.624,1.000,1.000,0.813
000000000030000283,3000,false,PD,003,150.000,2.000,0.000,0.000,1.000,2.250,0.000
000000000030000283,1000,false,ND,003,150.000,1.000,0.000,0.000,1.167,7.000,0.000
000000000010001177,2000,false,VB,003,17.000,0.000,1.939,1.174,2.542,15.250,17.794
000000000010001177,3000,false,VB,006,17.000,0.000,0.916,0.576,1.000,4.000,3.692
000000000080000247,1000,false,VB,010,26.000,0.000,3.347,2.349,1.000,5.750,7.795
000000000080000247,3000,false,VB,006,26.000,2.000,2.118,1.608,1.000,4.500,4.155
000000000010001178,4000,false,VB,008,221.000,0.000,7.791,2.766,1.000,4.000,14.805
000000000010001178,2000,false,VB,001,221.000,2.000,9.220,4.622,1.000,2.250,9.712
000000000010001179,2000,false,VB,005,123.000,1.000,5.781,3.787,1.000,4.000,8.284
000000000010001179,3000,false,VB,002,123.000,2.000,19.135,12.209,1.500,9.000,29.671
000000000030000284,3000,false,ND,006,46.000,0.000,0.000,0.000,1.708,10.250,0.000
000000000030000284,2000,false,PD,005,46.000,3.000,0.000,0.000,1.625,9.750,0.000
000000000010001180,4000,false,VB,004,127.000,0.000,11.111,5.398,1.625,9.750,17.200
000000000010001181,1000,false,VB,001,34.000,2.000,5.067,3.108,1.208,7.250,8.325
000000000010001182,4000,false,VB,009,19.000,2.000,24.843,6.387,21.708,130.250,130.538
000000000010001182,3000,false,VB,004,19.000,1.000,6.978,2.110,11.458,68.750,74.432
000000000010001183,2000,false,VB,001,36.000,1.000,4.873,3.157,1.000,6.000,8.874
000000000010001183,3000,false,VB,007,36.000,0.000,2.397,1.489,1.625,9.750,7.745
000000000010001184,1000,false,VB,001,109.000,0.000,192.264,27.461,31.667,190.000,386.722
000000000030000285,4000,false,ND,003,56.000,3.000,0.000,0.000,1.000,5.750,0.000
000000000010001185,4000,false,VB,007,20.000,3.000,0.000,0.000,1.000,1.000,0.000
000000000030000286,1000,false,PD,010,8.000,2.000,0.000,0.000,1.417,8.500,0.000
000000000030000286,4000,false,ND,010,8.000,3.000,0.000,0.000,1.250,7.500,0.000
000000000010001186,2000,false,VB,001,60.000,2.000,2.113,1.153,1.000,5.250,4.564
000000000010001186,3000,false,VB,002,60.000,3.000,8.702,4.118,2.250,13.500,11.832
000000000010001187,4000,false,VB,005,93.000,1.000,0.000,0.000,1.000,1.000,0.000
000000000030000287,4000,false,PD,003,0.000,3.000,0.000,0.000,1.542,9.250,0.000
000000000010001188,1000,false,VB,009,119.000,3.000,13.566,8.338,1.000,4.500,13.566
000000000010001188,4000,false,VB,005,119.000,0.000,12.451,7.472,1.333,8.000,13.590
000000000010001189,4000,false,VB,007,31.000,0.000,0.000,0.000,1.000,1.000,0.000
000000000010001190,4000,false,VB,006,41.000,3.000,2.526,1.578,1.000,3.000,2.561
000000000080000248,2000,false,VB,007,30.000,2.000,2.289,1.262,1.000,4.750,6.078
000000000080000248,4000,false,VB,002,30.000,0.000,1.828,1.063,1.625,9.750,10.237
000000000010001191,3000,false,VB,003,13.000,1.000,0.000,0.000,1.000,1.000,0.000
000000000030000288,2000,false,ND,008,22.000,2.000,0.000,0.000,1.000,5.250,0.000
000000000030000288,3000,false,ND,005,22.000,0.000,0.000,0.000,1.083,6.500,0.000
000000000010001192,4000,false,VB,007,35.000,3.000,5.048,3.437,1.042,6.250,6.941
000000000010001193,4000,false,VB,005,17.000,1.000,11.471,4.031,27.625,165.750,169.130
000000000010001194,2000,false,VB,005,52.000,3.000,0.000,0.000,1.000,1.000,0.000
000000000010001195,2000,false,VB,010,152.000,1.000,21.288,10.753,1.375,8.250,21.288
000000000010001195,3000,false,VB,003,152.000,0.000,6.121,3.354,1.000,2.250,6.121
000000000010001196,4000,false,VB,004,40.000,0.000,16.481,2.443,15.667,94.000,92.277
000000000010001197,1000,false,VB,005,59.000,3.000,2.099,1.566,1.000,2.500,4.915
000000000010001198,1000,false,VB,008,181.000,1.000,14.047,4.908,1.000,6.000,19.602
000000000010001198,4000,false,VB,001,181.000,1.000,19.999,6.243,1.750,10.500,22.561
000000000010001199,3000,false,VB,007,144.000,0.000,3.891,2.074,1.000,5.000,11.450
000000000080000249,1000,false,VB,001,56.000,1.000,7.822,4.385,1.167,7.000,12.620
000000000080000250,2000,false,VB,001,55.000,0.000,3.137,1.725,1.083,6.500,11.539
000000000010001200,1000,false,VB,006,28.000,3.000,9.180,2.277,16.917,101.500,64.267
000000000010001200,3000,false,VB,008,28.000,0.000,25.994,6.285,18.792,112.750,75.357
000000000010001201,2000,false,VB,009,200.000,3.000,7.363,2.088,1.000,3.750,12.995
000000000010001201,3000,false,VB,003,200.000,0.000,4.658,1.575,1.000,6.000,14.670
000000000010001202,2000,false,VB,001,40.000,2.000,9.077,4.011,2.583,15.500,10.433
000000000010001203,4000,false,VB,002,101.000,0.000,165.321,36.835,35.667,214.000,212.860
000000000010001204,4000,false,VB,002,56.000,1.000,0.649,0.373,1.000,1.500,1.652
000000000010001204,3000,false,VB,009,56.000,3.000,1.426,0.907,1.000,1.000,1.426
000000000010001205,1000,false,VB,009,101.000,3.000,18.823,12.335,1.375,8.250,18.823
000000000010001206,3000,false,VB,008,35.000,3.000,6.828,4.072,1.667,10.000,17.000
000000000010001207,4000,false,VB,002,79.000,1.000,19.910,12.894,1.583,9.500,23.659
000000000010001208,4000,false,VB,010,0.000,0.000,0.000,0.000,1.000,1.000,0.000
000000000010001209,2000,false,VB,007,95.000,0.000,25.752,14.823,2.083,12.500,25.752
000000000010001210,4000,false,VB,006,134.000,2.000,218.447,22.511,32.625,195.750,218.447
000000000010001210,3000,false,VB,008,134.000,2.000,34.436,4.623,13.500,81.000,101.767
000000000030000289,4000,false,ND,010,50.000,0.000,0.000,0.000,1.250,7.500,0.000
000000000090000075,1000,false,ND,004,38.000,0.000,0.000,0.000,1.000,1.000,1.000
000000000090000075,4000,false,ND,010,38.000,1.000,0.000,0.000,1.000,1.000,1.000
000000000010001211,1000,false,VB,007,124.000,1.000,7.756,3.627,1.167,7.000,16.067
000000000030000290,4000,false,PD,008,142.000,2.000,0.000,0.000,1.542,9.250,0.000
000000000010001212,2000,false,VB,009,40.000,2.000,0.000,0.000,1.000,1.000,0.000
000000000010001213,2000,false,VB,010,49.000,1.000,40.873,8.359,30.000,180.000,237.226
000000000030000291,4000,false,ND,006,50.000,1.000,0.000,0.000,1.000,3.750,0.000
000000000030000291,1000,false,ND,002,50.000,1.000,0.000,0.000,1.417,8.500,0.000
000000000030000292,3000,false,PD,007,37.000,2.000,0.000,0.000,1.833,11.000,0.000
000000000010001214,3000,false,VB,005,114.000,2.000,23.476,14.271,1.625,9.750,23.476
000000000010001214,2000,false,VB,007,114.000,2.000,6.923,4.349,1.167,7.000,12.483
000000000010001215,2000,false,VB,005,46.000,1.000,7.686,3.666,2.542,15.250,16.376
000000000010001216,2000,false,VB,009,11.000,1.000,0.000,0.000,1.000,1.000,0.000
000000000010001217,3000,false,VB,004,56.000,1.000,1.180,0.750,1.000,1.000,1.180
000000000010001217,1000,false,VB,010,56.000,1.000,1.751,1.056,1.000,2.500,2.704
000000000030000293,2000,false,PD,009,34.000,0.000,0.000,0.000,1.000,3.250,0.000
000000000030000293,3000,false,PD,004,34.000,0.000,0.000,0.000,1.000,2.750,0.000
000000000010001218,4000,false,VB,001,51.000,3.000,0.000,0.000,1.000,1.000,0.000
000000000080000251,2000,false,VB,002,24.000,3.000,4.994,3.507,1.833,11.000,8.261
000000000030000294,2000,false,ND,007,42.000,2.000,0.000,0.000,1.750,10.500,0.000
000000000030000294,1000,false,PD,010,0.000,0.000,0.000,0.000,1.083,6.500,0.000
000000000030000295,3000,false,ND,008,120.000,1.000,0.000,0.000,1.000,5.250,0.000
000000000010001219,1000,false,VB,001,46.000,3.000,1.096,0.859,1.000,1.000,1.242
000000000010001220,3000,false,VB,007,169.000,3.000,2.634,1.241,1.000,3.000,5.290
000000000010001221,2000,false,VB,004,27.000,1.000,5.861,3.888,1.792,10.750,17.756
000000000010001221,3000,false,VB,004,27.000,0.000,2.495,1.938,1.000,2.500,2.817
000000000010001222,1000,false,VB,006,28.000,0.000,0.000,0.000,1.000,1.000,0.000
000000000010001223,4000,false,VB,007,49.000,0.000,12.104,7.484,2.083,12.500,19.631
000000000080000252,1000,false,VB,010,80.000,3.000,6.148,3.594,1.375,8.250,17.629
000000000010001224,2000,false,VB,003,30.000,0.000,40.142,9.541,23.542,141.250,177.634
000000000010001225,2000,false,VB,003,22.000,1.000,33.029,7.880,23.958,143.750,151.748
000000000010001226,3000,false,VB,009,13.000,2.000,0.000,0.000,1.000,1.000,0.000
000000000010001227,1000,false,VB,006,227.000,0.000,6.537,2.366,1.000,5.000,18.753
000000000080000253,3000,false,VB,002,0.000,2.000,2.551,1.800,1.000,4.000,4.838
000000000080000254,4000,false,VB,004,54.000,2.000,8.034,4.815,1.875,11.250,17.116
000000000030000296,3000,false,PD,009,44.000,3.000,0.000,0.000,1.000,6.000,0.000
000000000010001228,1000,false,VB,008,56.000,0.000,1.444,0.694,1.000,5.750,10.876
000000000010001228,4000,false,VB,008,56.000,0.000,2.213,1.171,1.000,4.250,3.631
000000000010001229,1000,false,VB,007,59.000,1.000,2.396,1.361,1.000,3.000,4.320
000000000010001229,4000,false,VB,004,59.000,2.000,0.382,0.255,1.000,1.000,1.450
000000000010001230,3000,false,VB,004,0.000,2.000,9.359,7.016,1.333,8.000,9.401
000000000030000297,3000,false,ND,010,43.000,0.000,0.000,0.000,1.458,8.750,0.000
000000000080000255,4000,false,VB,010,16.000,2.000,3.411,2.369,1.167,7.000,7.824
000000000010001231,1000,false,VB,002,147.000,2.000,150.504,25.598,16.625,99.750,159.885
000000000030000298,1000,false,ND,006,127.000,1.000,0.000,0.000,1.417,8.500,0.000
000000000030000299,2000,false,ND,009,110.000,0.000,0.000,0.000,1.000,5.250,0.000
000000000080000256,1000,false,VB,009,58.000,2.000,9.906,6.471,1.208,7.250,9.906
000000000010001232,2000,false,VB,005,24.000,1.000,5.071,1.360,11.042,66.250,62.414
000000000080000257,2000,false,VB,001,55.000,3.000,6.028,3.807,1.000,5.000,6.780
000000000010001233,2000,false,VB,004,58.000,1.000,3.442,1.814,1.458,8.750,12.386
000000000010001233,3000,false,VB,007,58.000,0.000,7.092,3.458,2.000,12.000,16.854
000000000010001234,3000,false,VB,010,57.000,0.000,0.000,0.000,1.000,1.000,0.000
000000000010001235,2000,false,VB,003,118.000,0.000,12.891,8.432,1.000,4.500,19.037
000000000010001236,4000,false,VB,001,16.000,2.000,16.050,6.246,27.583,165.500,124.751
000000000010001236,2000,false,VB,005,16.000,2.000,8.184,3.018,14.333,86.000,72.797
000000000010001237,2000,false,VB,004,48.000,1.000,0.964,0.665,1.000,1.000,1.061
000000000010001238,3000,false,VB,007,201.000,0.000,14.238,6.996,1.000,5.000,18.238
000000000090000076,4000,false,ND,003,40.000,3.000,0.000,0.000,1.000,1.000,1.000
000000000010001239,4000,false,VB,001,49.000,1.000,3.747,2.087,1.000,5.500,5.146
000000000010001239,2000,false,VB,001,49.000,0.000,2.869,1.515,1.458,8.750,9.150
000000000010001240,2000,false,VB,004,58.000,3.000,1.628,0.774,1.000,2.500,3.064
000000000030000300,3000,false,ND,009,105.000,0.000,0.000,0.000,1.833,11.000,0.000
000000000010001241,3000,false,VB,004,26.000,0.000,1.000,0.678,1.000,3.750,4.514
000000000010001242,1000,false,VB,007,196.000,3.000,13.005,4.427,1.000,6.000,14.280
000000000010001243,4000,false,VB,009,56.000,3.000,118.887,18.448,42.583,255.500,178.681
000000000010001243,3000,false,VB,004,56.000,0.000,120.240,23.280,38.000,228.000,310.121
000000000010001244,4000,false,VB,003,101.000,2.000,10.502,5.883,1.000,5.750,11.889
000000000010001245,1000,false,VB,007,26.000,2.000,45.566,11.415,26.625,159.750,135.860
000000000080000258,4000,false,VB,001,20.000,1.000,1.786,1.290,1.542,9.250,8.711
000000000080000258,2000,false,VB,005,20.000,3.000,4.259,3.327,1.000,5.500,8.429
000000000010001246,2000,false,VB,007,38.000,1.000,0.000,0.000,1.000,1.000,0.000
000000000010001247,1000,false,VB,005,127.000,3.000,0.000,0.000,1.000,1.000,0.000
000000000090000077,1000,false,ND,003,35.000,2.000,0.000,0.000,1.000,1.000,1.000
000000000010001248,2000,false,VB,008,14.000,2.000,0.000,0.000,1.000,1.000,0.000
000000000010001249,3000,false,VB,004,170.000,3.000,1.890,0.710,1.000,2.750,8.317
000000000010001250,4000,false,VB,004,118.000,1.000,13.582,6.016,1.875,11.250,33.281
000000000080000259,1000,false,VB,002,59.000,3.000,4.795,3.042,1.167,7.000,10.739
000000000010001251,2000,false,VB,001,21.000,2.000,2.740,2.041,1.000,6.000,6.463
000000000010001252,2000,false,VB,002,38.000,2.000,0.000,0.000,1.000,1.000,0.000
000000000010001253,1000,false,VB,005,68.000,3.000,0.000,0.000,1.000,1.000,0.000
000000000010001254,4000,false,VB,009,99.000,2.000,139.286,30.284,22.042,132.250,276.234
000000000010001255,3000,false,VB,008,17.000,3.000,3.121,1.813,1.833,11.000,7.437
000000000010001256,1000,false,VB,004,102.000,3.000,165.517,23.846,26.542,159.250,221.040
000000000010001256,4000,false,VB,009,0.000,3.000,91.301,12.458,22.167,133.000,162.375
000000000030000301,2000,false,ND,002,55.000,1.000,0.000,0.000,1.708,10.250,0.000
000000000030000301,4000,false,PD,003,55.000,2.000,0.000,0.000,1.000,5.000,0.000
000000000010001257,3000,false,VB,006,126.000,3.000,0.000,0.000,1.000,1.000,0.000
000000000010001258,4000,false,VB,009,51.000,0.000,11.913,8.065,1.292,7.750,12.302
000000000090000078,3000,false,ND,008,12.000,1.000,0.000,0.000,1.000,1.000,1.000
000000000090000078,4000,false,ND,003,12.000,3.000,0.000,0.000,1.000,1.000,1.000
000000000010001259,1000,false,VB,010,162.000,2.000,1.834,0.664,1.000,3.000,4.965
000000000010001260,2000,false,VB,002,217.000,2.000,19.717,5.778,1.167,7.000,19.717
000000000080000260,4000,false,VB,007,13.000,3.000,0.870,0.686,1.000,5.250,4.418
000000000010001261,3000,false,VB,009,228.000,3.000,12.804,3.913,1.083,6.500,22.560
000000000080000261,3000,false,VB,004,110.000,1.000,15.417,9.150,1.000,6.000,15.417
000000000010001262,3000,false,VB,009,56.000,2.000,0.000,0.000,1.000,1.000,0.000
000000000010001263,1000,false,VB,001,57.000,2.000,35.015,12.135,18.250,109.500,156.959
000000000010001264,2000,false,VB,001,78.000,0.000,15.891,9.389,1.458,8.750,15.891
000000000010001264,3000,false,VB,005,78.000,2.000,10.905,6.084,1.708,10.250,18.882
000000000010001265,1000,false,VB,002,89.000,1.000,15.953,9.352,1.500,9.000,15.953
000000000010001266,1000,false,VB,001,27.000,1.000,1.174,0.748,1.000,1.750,1.812
000000000010001267,3000,false,VB,003,44.000,0.000,1.916,1.112,1.000,5.500,4.198
000000000010001268,4000,false,VB,004,14.000,0.000,18.216,5.154,20.417,122.500,73.182
000000000080000262,2000,false,VB,001,50.000,2.000,2.236,1.474,1.000,5.000,8.537
000000000080000262,1000,false,VB,007,50.000,2.000,5.355,3.847,1.000,5.250,11.328
000000000030000302,1000,false,PD,009,14.000,3.000,0.000,0.000,1.000,4.500,0.000
000000000010001269,4000,false,VB,008,94.000,2.000,12.640,8.207,1.417,8.500,28.744
000000000010001270,4000,false,VB,007,35.000,0.000,9.975,7.228,1.458,8.750,18.595
000000000030000303,4000,false,PD,002,0.000,3.000,0.000,0.000,1.083,6.500,0.000
000000000090000079,2000,false,ND,002,20.000,2.000,0.000,0.000,1.000,1.000,1.000
000000000090000079,4000,false,ND,001,20.000,1.000,0.000,0.000,1.000,1.000,1.000
000000000010001271,4000,false,VB,007,41.000,2.000,0.000,0.000,1.000,1.000,0.000
000000000010001272,1000,false,VB,003,44.000,0.000,2.318,1.373,1.417,8.500,14.117
000000000010001273,1000,false,VB,008,50.000,2.000,41.595,8.314,27.667,166.000,119.076
000000000010001274,1000,false,VB,008,86.000,2.000,5.357,3.316,1.167,7.000,9.561
000000000010001275,1000,false,VB,009,115.000,2.000,9.435,5.757,1.000,5.250,18.519
000000000010001276,2000,false,VB,005,41.000,1.000,2.485,1.145,1.125,6.750,7.211
000000000010001277,4000,false,VB,003,140.000,0.000,7.604,4.479,1.250,7.500,17.521
000000000010001278,4000,false,VB,007,34.000,1.000,14.780,3.199,22.333,134.000,169.717
000000000010001279,3000,false,VB,009,65.000,0.000,0.000,0.000,1.000,1.000,0.000
000000000010001280,4000,false,VB,010,48.000,0.000,3.271,2.211,1.000,5.250,8.953
000000000010001281,1000,false,VB,009,22.000,1.000,2.827,1.676,1.667,10.000,13.839
000000000090000080,2000,false,ND,003,13.000,3.000,0.000,0.000,1.000,1.000,1.000
000000000090000080,4000,false,ND,001,13.000,0.000,0.000,0.000,1.000,1.000,1.000
000000000030000304,2000,false,ND,010,58.000,0.000,0.000,0.000,1.708,10.250,0.000
000000000080000263,3000,false,VB,002,135.000,3.000,21.811,11.419,1.875,11.250,21.811
000000000010001282,4000,false,VB,008,44.000,1.000,2.721,1.278,1.000,5.250,3.773
000000000010001283,1000,false,VB,003,28.000,1.000,15.591,2.873,16.667,100.000,106.783
000000000010001283,3000,false,VB,008,28.000,2.000,25.399,5.006,22.917,137.500,124.179
000000000010001284,2000,false,VB,002,38.000,3.000,31.789,7.904,16.542,99.250,68.213
000000000010001285,3000,false,VB,007,52.000,1.000,38.650,6.564,36.917,221.500,331.114
000000000030000305,3000,false,PD,008,60.000,3.000,0.000,0.000,1.000,2.500,0.000
000000000010001286,2000,false,VB,004,30.000,3.000,5.124,2.722,2.458,14.750,10.984
000000000030000306,2000,false,PD,001,42.000,2.000,0.000,0.000,1.708,10.250,0.000
000000000010001287,2000,false,VB,010,117.000,2.000,7.528,4.617,1.417,8.500,24.568
000000000080000264,4000,false,VB,003,146.000,3.000,6.079,3.905,1.000,5.250,21.367
000000000010001288,3000,false,VB,006,108.000,0.000,8.398,4.528,1.000,6.000,8.398
000000000010001289,2000,false,VB,010,97.000,1.000,1.946,1.409,1.000,2.000,4.628
000000000010001290,2000,false,VB,003,21.000,1.000,3.697,2.505,1.125,6.750,5.726
000000000010001291,1000,false,VB,001,0.000,1.000,3.242,2.417,1.000,2.750,5.640
000000000010001291,2000,false,VB,008,37.000,0.000,8.144,5.740,1.958,11.750,19.831
000000000010001292,2000,false,VB,007,86.000,0.000,1.830,1.162,1.000,1.000,2.054
000000000010001293,3000,false,VB,001,10.000,1.000,0.202,0.163,1.000,1.000,1.241
000000000010001294,1000,false,VB,009,39.000,3.000,59.244,8.809,22.500,135.000,93.707
000000000010001295,2000,false,VB,007,101.000,2.000,6.978,4.222,1.000,3.250,8.814
000000000030000307,2000,false,ND,010,50.000,1.000,0.000,0.000,1.042,6.250,0.000
000000000030000308,1000,false,ND,007,43.000,3.000,0.000,0.000,2.208,13.250,0.000
000000000030000308,3000,false,PD,002,43.000,3.000,0.000,0.000,1.000,3.250,0.000
000000000010001296,3000,false,VB,001,136.000,3.000,0.000,0.000,1.000,1.000,0.000
000000000010001297,1000,false,VB,009,57.000,3.000,9.740,4.943,2.167,13.000,16.608
000000000010001298,4000,false,VB,007,102.000,0.000,1.537,0.895,1.000,1.250,1.832
000000000010001298,2000,false,VB,010,102.000,3.000,0.779,0.454,1.000,1.250,2.785
000000000010001299,3000,false,VB,007,108.000,1.000,16.624,10.330,1.292,7.750,26.874
000000000010001300,3000,false,VB,001,184.000,0.000,9.166,4.220,1.000,3.000,9.166
000000000010001300,4000,false,VB,007,184.000,2.000,17.192,7.916,1.000,6.000,23.260
000000000090000081,1000,false,ND,010,42.000,2.000,0.000,0.000,1.000,1.000,1.000
000000000090000081,4000,false,ND,002,42.000,1.000,0.000,0.000,1.000,1.000,1.000
000000000010001301,1000,false,VB,008,34.000,0.000,2.605,1.808,1.250,7.500,7.850
000000000010001302,2000,false,VB,010,100.000,0.000,11.896,7.693,1.000,6.000,11.896
000000000030000309,2000,false,PD,006,18.000,3.000,0.000,0.000,1.000,3.250,0.000
000000000010001303,4000,false,VB,001,134.000,2.000,190.757,40.419,27.500,165.000,199.092
