Werks,Lgort,Matnr,Dispo,Mtart,Matkl,Dismm,Mbwbest,Wbwbest,Letztzug,Letztabg,Letztver,Letztbew,Eisbe
1000,SP01,000000000010001197,005,ERSA,ELEC-CTRL,VB,4.000,375356.60,2025-09-11T00:00:00,2025-08-05T00:00:00,2025-08-05T00:00:00,2025-09-11T00:00:00,1.566
1000,SP01,000000000010001198,008,ERSA,CONV-COMP,VB,17.000,8905514.26,2026-05-13T00:00:00,2026-06-05T00:00:00,2026-06-05T00:00:00,2026-06-05T00:00:00,4.908
4000,SP04,000000000010001198,001,ERSA,CONV-COMP,VB,16.000,8381660.48,2025-08-31T00:00:00,2026-07-17T00:00:00,2026-07-17T00:00:00,2026-07-17T00:00:00,6.243
3000,SP03,000000000010001199,007,HIBE,INST-XMTR,VB,1.000,114361.29,2026-03-24T00:00:00,2026-07-22T00:00:00,2026-07-22T00:00:00,2026-07-22T00:00:00,2.074
1000,SP01,000000000080000249,001,HIBE,HYDR-ASSY,VB,8.000,999398.96,2025-06-28T00:00:00,2026-03-06T00:00:00,2026-03-06T00:00:00,2026-03-06T00:00:00,4.385
2000,SP02,000000000080000250,001,ERSA,HYDR-ASSY,VB,6.000,453931.02,2025-12-25T00:00:00,2026-07-07T00:00:00,2026-07-07T00:00:00,2026-07-07T00:00:00,1.725
1000,SP01,000000000010001200,006,ERSA,MILL-LINR,VB,64.000,787125.76,2026-09-06T00:00:00,2026-06-13T00:00:00,2026-06-13T00:00:00,2026-09-06T00:00:00,2.277
3000,SP03,000000000010001200,008,ERSA,MILL-LINR,VB,0.000,0.00,2026-04-21T00:00:00,2026-08-16T00:00:00,2026-08-16T00:00:00,2026-08-16T00:00:00,6.285
2000,SP02,000000000010001201,009,ERSA,MECH-BRG,VB,5.000,543175.55,2026-02-25T00:00:00,2026-07-25T00:00:00,2026-07-25T00:00:00,2026-07-25T00:00:00,2.088
3000,SP03,000000000010001201,003,ERSA,MECH-BRG,VB,11.000,1194986.21,2026-06-09T00:00:00,2026-01-16T00:00:00,2026-01-16T00:00:00,2026-06-09T00:00:00,1.575
2000,SP02,000000000010001202,001,HIBE,ELEC-MOTR,VB,0.000,0.00,2026-03-05T00:00:00,2026-08-25T00:00:00,2026-08-25T00:00:00,2026-08-25T00:00:00,4.011
4000,SP04,000000000010001203,002,ERSA,HYDR-ASSY,VB,93.000,1653500.94,2026-07-26T00:00:00,2026-08-27T00:00:00,2026-08-27T00:00:00,2026-08-27T00:00:00,36.835
4000,SP04,000000000010001204,002,ERSA,MILL-LINR,VB,1.000,155847.26,2025-12-20T00:00:00,2026-06-05T00:00:00,2026-06-05T00:00:00,2026-06-05T00:00:00,0.373
3000,SP03,000000000010001204,009,ERSA,MILL-LINR,VB,2.000,311694.52,2026-09-04T00:00:00,2026-06-28T00:00:00,2026-06-28T00:00:00,2026-09-04T00:00:00,0.907
1000,SP01,000000000010001205,009,ERSA,MECH-SEAL,VB,0.000,0.00,,2025-03-07T00:00:00,2025-03-07T00:00:00,2025-03-07T00:00:00,12.335
3000,SP03,000000000010001206,008,ERSA,MECH-SEAL,VB,3.000,125964.69,2026-02-13T00:00:00,2026-08-23T00:00:00,2026-08-23T00:00:00,2026-08-23T00:00:00,4.072
4000,SP04,000000000010001207,002,ERSA,ELEC-CTRL,VB,21.000,632816.52,2026-01-02T00:00:00,2026-06-03T00:00:00,2026-06-03T00:00:00,2026-06-03T00:00:00,12.894
4000,SP04,000000000010001208,010,ERSA,MILL-LINR,VB,0.000,0.00,,2022-08-24T00:00:00,2022-08-24T00:00:00,2022-08-24T00:00:00,0.000
2000,SP02,000000000010001209,007,ERSA,INST-XMTR,VB,0.000,0.00,,2025-03-19T00:00:00,2025-03-19T00:00:00,2025-03-19T00:00:00,14.823
4000,SP04,000000000010001210,006,HIBE,ELEC-MOTR,VB,141.000,42849553.14,2026-07-17T00:00:00,2026-08-06T00:00:00,2026-08-06T00:00:00,2026-08-06T00:00:00,22.511
3000,SP03,000000000010001210,008,HIBE,ELEC-MOTR,VB,96.000,29174163.84,2026-08-23T00:00:00,2026-09-04T00:00:00,2026-09-04T00:00:00,2026-09-04T00:00:00,4.623
4000,SP04,000000000030000289,010,ERSA,MECH-PUMP,ND,2.000,148683.58,2026-04-08T00:00:00,,,2026-04-08T00:00:00,0.000
1000,SP01,000000000090000075,004,ERSA,MECH-SEAL,ND,10.000,457987.60,,2024-04-28T00:00:00,2024-04-28T00:00:00,2024-04-28T00:00:00,0.000
4000,SP04,000000000090000075,010,ERSA,MECH-SEAL,ND,6.000,274792.56,,2025-02-28T00:00:00,2025-02-28T00:00:00,2025-02-28T00:00:00,0.000
1000,SP01,000000000010001211,007,ERSA,MILL-LINR,VB,12.000,102220.68,2026-07-24T00:00:00,2026-08-15T00:00:00,2026-08-15T00:00:00,2026-08-15T00:00:00,3.627
4000,SP04,000000000030000290,008,ERSA,ELEC-MOTR,PD,0.000,0.00,2026-04-29T00:00:00,2026-05-18T00:00:00,2026-05-18T00:00:00,2026-05-18T00:00:00,0.000
2000,SP02,000000000010001212,009,ERSA,MECH-SEAL,VB,0.000,0.00,,2024-04-27T00:00:00,2024-04-27T00:00:00,2024-04-27T00:00:00,0.000
2000,SP02,000000000010001213,010,ERSA,ELEC-CTRL,VB,65.000,343584.15,2026-05-19T00:00:00,2026-08-08T00:00:00,2026-08-08T00:00:00,2026-08-08T00:00:00,8.359
4000,SP04,000000000030000291,006,ERSA,MECH-GBOX,ND,4.000,377579.72,2026-03-04T00:00:00,,,2026-03-04T00:00:00,0.000
1000,SP01,000000000030000291,002,ERSA,MECH-GBOX,ND,1.000,94394.93,2026-08-18T00:00:00,2026-09-07T00:00:00,2026-09-07T00:00:00,2026-09-07T00:00:00,0.000
3000,SP03,000000000030000292,007,ERSA,HYDR-ASSY,PD,0.000,0.00,2026-07-29T00:00:00,2026-09-07T00:00:00,2026-09-07T00:00:00,2026-09-07T00:00:00,0.000
3000,SP03,000000000010001214,005,ERSA,INST-XMTR,VB,0.000,0.00,,2025-04-10T00:00:00,2025-04-10T00:00:00,2025-04-10T00:00:00,14.271
2000,SP02,000000000010001214,007,ERSA,INST-XMTR,VB,0.000,0.00,,2024-11-12T00:00:00,2024-11-12T00:00:00,2024-11-12T00:00:00,4.349
2000,SP02,000000000010001215,005,HIBE,MECH-PUMP,VB,23.000,1533630.80,2026-08-08T00:00:00,2026-05-26T00:00:00,2026-05-26T00:00:00,2026-08-08T00:00:00,3.666
2000,SP02,000000000010001216,009,ERSA,MECH-BRG,VB,0.000,0.00,,2024-06-06T00:00:00,2024-06-06T00:00:00,2024-06-06T00:00:00,0.000
3000,SP03,000000000010001217,004,ERSA,ELEC-CTRL,VB,2.000,293621.58,2026-07-07T00:00:00,2026-05-10T00:00:00,2026-05-10T00:00:00,2026-07-07T00:00:00,0.750
1000,SP01,000000000010001217,010,ERSA,ELEC-CTRL,VB,3.000,440432.37,2026-08-13T00:00:00,2026-06-15T00:00:00,2026-06-15T00:00:00,2026-08-13T00:00:00,1.056
2000,SP02,000000000030000293,009,ERSA,MECH-SEAL,PD,0.000,0.00,2026-06-07T00:00:00,2026-07-13T00:00:00,2026-07-13T00:00:00,2026-07-13T00:00:00,0.000
3000,SP03,000000000030000293,004,ERSA,MECH-SEAL,PD,1.000,132887.69,2026-07-24T00:00:00,2026-08-21T00:00:00,2026-08-21T00:00:00,2026-08-21T00:00:00,0.000
4000,SP04,000000000010001218,001,ERSA,CONV-COMP,VB,0.000,0.00,,2024-01-02T00:00:00,2024-01-02T00:00:00,2024-01-02T00:00:00,0.000
2000,SP02,000000000080000251,002,HIBE,MECH-SEAL,VB,6.000,2578534.86,2026-07-11T00:00:00,2026-08-24T00:00:00,2026-08-24T00:00:00,2026-08-24T00:00:00,3.507
2000,SP02,000000000030000294,007,ERSA,CONV-COMP,ND,8.000,1432854.96,2026-02-24T00:00:00,,,2026-02-24T00:00:00,0.000
1000,SP01,000000000030000294,010,ERSA,CONV-COMP,PD,2.000,358213.74,2026-03-22T00:00:00,2026-03-04T00:00:00,2026-03-04T00:00:00,2026-03-22T00:00:00,0.000
3000,SP03,000000000030000295,008,ERSA,ELEC-CTRL,ND,6.000,768644.70,2026-05-29T00:00:00,,,2026-05-29T00:00:00,0.000
1000,SP01,000000000010001219,001,ERSA,MECH-BRG,VB,2.000,15846.26,2026-04-09T00:00:00,2026-02-21T00:00:00,2026-02-21T00:00:00,2026-04-09T00:00:00,0.859
3000,SP03,000000000010001220,007,ERSA,HYDR-ASSY,VB,3.000,262374.75,2026-01-13T00:00:00,2026-08-25T00:00:00,2026-08-25T00:00:00,2026-08-25T00:00:00,1.241
2000,SP02,000000000010001221,004,ERSA,MECH-GBOX,VB,18.000,2039043.60,2026-09-04T00:00:00,2026-08-03T00:00:00,2026-08-03T00:00:00,2026-09-04T00:00:00,3.888
3000,SP03,000000000010001221,004,ERSA,MECH-GBOX,VB,2.000,226560.40,2026-03-20T00:00:00,2026-08-05T00:00:00,2026-08-05T00:00:00,2026-08-05T00:00:00,1.938
1000,SP01,000000000010001222,006,HIBE,MECH-GBOX,VB,0.000,0.00,,2024-08-21T00:00:00,2024-08-21T00:00:00,2024-08-21T00:00:00,0.000
4000,SP04,000000000010001223,007,HIBE,INST-XMTR,VB,10.000,1389692.50,2026-04-14T00:00:00,2026-07-27T00:00:00,2026-07-27T00:00:00,2026-07-27T00:00:00,7.484
1000,SP01,000000000080000252,010,ERSA,MILL-LINR,VB,6.000,1588196.70,2026-01-27T00:00:00,2026-07-14T00:00:00,2026-07-14T00:00:00,2026-07-14T00:00:00,3.594
2000,SP02,000000000010001224,003,ERSA,CONV-COMP,VB,56.000,924546.56,2026-02-10T00:00:00,2026-08-12T00:00:00,2026-08-12T00:00:00,2026-08-12T00:00:00,9.541
2000,SP02,000000000010001225,003,ERSA,MECH-GBOX,VB,120.000,761398.80,2026-07-17T00:00:00,2026-08-11T00:00:00,2026-08-11T00:00:00,2026-08-11T00:00:00,7.880
3000,SP03,000000000010001226,009,ERSA,ELEC-MOTR,VB,0.000,0.00,,2024-11-01T00:00:00,2024-11-01T00:00:00,2024-11-01T00:00:00,0.000
1000,SP01,000000000010001227,006,HIBE,MECH-PUMP,VB,2.000,1433758.64,2025-08-24T00:00:00,2026-08-10T00:00:00,2026-08-10T00:00:00,2026-08-10T00:00:00,2.366
3000,SP03,000000000080000253,002,ERSA,MECH-GBOX,VB,4.000,812009.20,2026-08-27T00:00:00,2026-06-12T00:00:00,2026-06-12T00:00:00,2026-08-27T00:00:00,1.800
4000,SP04,000000000080000254,004,ERSA,HYDR-ASSY,VB,16.000,3482242.72,2026-08-25T00:00:00,2026-07-01T00:00:00,2026-07-01T00:00:00,2026-08-25T00:00:00,4.815
3000,SP03,000000000030000296,009,ERSA,MECH-PUMP,PD,0.000,0.00,2026-06-30T00:00:00,2026-07-08T00:00:00,2026-07-08T00:00:00,2026-07-08T00:00:00,0.000
1000,SP01,000000000010001228,008,ERSA,MECH-PUMP,VB,2.000,23252.56,2026-01-11T00:00:00,2026-08-13T00:00:00,2026-08-13T00:00:00,2026-08-13T00:00:00,0.694
4000,SP04,000000000010001228,008,ERSA,MECH-PUMP,VB,3.000,34878.84,2026-03-25T00:00:00,2026-07-06T00:00:00,2026-07-06T00:00:00,2026-07-06T00:00:00,1.171
1000,SP01,000000000010001229,007,ERSA,MECH-PUMP,VB,4.000,239121.12,2026-04-09T00:00:00,2026-02-07T00:00:00,2026-02-07T00:00:00,2026-04-09T00:00:00,1.361
4000,SP04,000000000010001229,004,ERSA,MECH-PUMP,VB,1.000,59780.28,,2026-02-20T00:00:00,2026-02-20T00:00:00,2026-02-20T00:00:00,0.255
3000,SP03,000000000010001230,004,ERSA,ELEC-CTRL,VB,0.000,0.00,,2024-09-23T00:00:00,2024-09-23T00:00:00,2024-09-23T00:00:00,7.016
3000,SP03,000000000030000297,010,ERSA,MILL-LINR,ND,4.000,127245.00,2026-03-06T00:00:00,,,2026-03-06T00:00:00,0.000
4000,SP04,000000000080000255,010,ERSA,CONV-COMP,VB,7.000,1732281.11,2026-07-06T00:00:00,2026-06-10T00:00:00,2026-06-10T00:00:00,2026-07-06T00:00:00,2.369
1000,SP01,000000000010001231,002,ERSA,INST-XMTR,VB,209.000,2614826.17,2026-06-18T00:00:00,2026-08-31T00:00:00,2026-08-31T00:00:00,2026-08-31T00:00:00,25.598
1000,SP01,000000000030000298,006,ERSA,MECH-GBOX,ND,0.000,0.00,2026-07-03T00:00:00,2026-08-14T00:00:00,2026-08-14T00:00:00,2026-08-14T00:00:00,0.000
2000,SP02,000000000030000299,009,ERSA,MECH-BRG,ND,5.000,612864.05,2026-08-14T00:00:00,2026-04-09T00:00:00,2026-04-09T00:00:00,2026-08-14T00:00:00,0.000
1000,SP01,000000000080000256,009,ERSA,CONV-COMP,VB,10.000,3064961.90,2026-04-16T00:00:00,2026-05-31T00:00:00,2026-05-31T00:00:00,2026-05-31T00:00:00,6.471
2000,SP02,000000000010001232,005,ERSA,MECH-PUMP,VB,24.000,309193.92,2026-04-08T00:00:00,2026-08-07T00:00:00,2026-08-07T00:00:00,2026-08-07T00:00:00,1.360
2000,SP02,000000000080000257,001,ERSA,MECH-PUMP,VB,6.000,442362.66,2026-05-14T00:00:00,2026-08-08T00:00:00,2026-08-08T00:00:00,2026-08-08T00:00:00,3.807
2000,SP02,000000000010001233,004,ERSA,MECH-PUMP,VB,0.000,0.00,2026-01-06T00:00:00,2026-08-16T00:00:00,2026-08-16T00:00:00,2026-08-16T00:00:00,1.814
3000,SP03,000000000010001233,007,ERSA,MECH-PUMP,VB,9.000,1418339.25,2026-07-24T00:00:00,2026-08-18T00:00:00,2026-08-18T00:00:00,2026-08-18T00:00:00,3.458
3000,SP03,000000000010001234,010,ERSA,MECH-SEAL,VB,0.000,0.00,,2024-06-29T00:00:00,2024-06-29T00:00:00,2024-06-29T00:00:00,0.000
2000,SP02,000000000010001235,003,ERSA,CONV-COMP,VB,0.000,0.00,,2024-10-31T00:00:00,2024-10-31T00:00:00,2024-10-31T00:00:00,8.432
4000,SP04,000000000010001236,001,ERSA,MILL-LINR,VB,116.000,1858004.48,2026-08-19T00:00:00,2026-08-15T00:00:00,2026-08-15T00:00:00,2026-08-19T00:00:00,6.246
2000,SP02,000000000010001236,005,ERSA,MILL-LINR,VB,15.000,240259.20,2026-05-22T00:00:00,2026-09-03T00:00:00,2026-09-03T00:00:00,2026-09-03T00:00:00,3.018
2000,SP02,000000000010001237,004,ERSA,MECH-PUMP,VB,1.000,93914.09,2026-02-07T00:00:00,2025-12-20T00:00:00,2025-12-20T00:00:00,2026-02-07T00:00:00,0.665
3000,SP03,000000000010001238,007,ERSA,MECH-PUMP,VB,9.000,1134110.97,2026-01-09T00:00:00,2026-09-04T00:00:00,2026-09-04T00:00:00,2026-09-04T00:00:00,6.996
4000,SP04,000000000090000076,003,ERSA,INST-XMTR,ND,7.000,1066508.87,,2022-10-26T00:00:00,2022-10-26T00:00:00,2022-10-26T00:00:00,0.000
4000,SP04,000000000010001239,001,ERSA,ELEC-MOTR,VB,6.000,1049509.14,2026-08-11T00:00:00,2026-06-14T00:00:00,2026-06-14T00:00:00,2026-08-11T00:00:00,2.087
2000,SP02,000000000010001239,001,ERSA,ELEC-MOTR,VB,0.000,0.00,2026-04-26T00:00:00,2026-09-01T00:00:00,2026-09-01T00:00:00,2026-09-01T00:00:00,1.515
2000,SP02,000000000010001240,004,ERSA,CONV-COMP,VB,1.000,134428.32,2026-07-05T00:00:00,2026-08-09T00:00:00,2026-08-09T00:00:00,2026-08-09T00:00:00,0.774
3000,SP03,000000000030000300,009,ERSA,MECH-BRG,ND,6.000,2487840.18,2026-05-24T00:00:00,,,2026-05-24T00:00:00,0.000
3000,SP03,000000000010001241,004,ERSA,MECH-PUMP,VB,5.000,349032.10,2026-07-02T00:00:00,2026-05-30T00:00:00,2026-05-30T00:00:00,2026-07-02T00:00:00,0.678
1000,SP01,000000000010001242,007,ERSA,MECH-BRG,VB,12.000,2066474.04,2026-07-30T00:00:00,2026-09-04T00:00:00,2026-09-04T00:00:00,2026-09-04T00:00:00,4.427
4000,SP04,000000000010001243,009,HIBE,INST-XMTR,VB,147.000,2395803.06,2026-09-02T00:00:00,2026-08-08T00:00:00,2026-08-08T00:00:00,2026-09-02T00:00:00,18.448
3000,SP03,000000000010001243,004,HIBE,INST-XMTR,VB,9.000,146681.82,2026-02-24T00:00:00,2026-09-05T00:00:00,2026-09-05T00:00:00,2026-09-05T00:00:00,23.280
4000,SP04,000000000010001244,003,ERSA,MECH-SEAL,VB,6.000,606793.62,2026-04-09T00:00:00,2026-09-03T00:00:00,2026-09-03T00:00:00,2026-09-03T00:00:00,5.883
1000,SP01,000000000010001245,007,HIBE,MECH-GBOX,VB,78.000,804869.52,2026-08-04T00:00:00,2026-08-17T00:00:00,2026-08-17T00:00:00,2026-08-17T00:00:00,11.415
4000,SP04,000000000080000258,001,ERSA,MECH-GBOX,VB,4.000,1736534.40,2025-12-18T00:00:00,2026-06-28T00:00:00,2026-06-28T00:00:00,2026-06-28T00:00:00,1.290
2000,SP02,000000000080000258,005,ERSA,MECH-GBOX,VB,4.000,1736534.40,2025-12-22T00:00:00,2026-08-19T00:00:00,2026-08-19T00:00:00,2026-08-19T00:00:00,3.327
2000,SP02,000000000010001246,007,HIBE,HYDR-ASSY,VB,0.000,0.00,,2025-02-04T00:00:00,2025-02-04T00:00:00,2025-02-04T00:00:00,0.000
1000,SP01,000000000010001247,005,ERSA,CONV-COMP,VB,0.000,0.00,,2024-10-18T00:00:00,2024-10-18T00:00:00,2024-10-18T00:00:00,0.000
1000,SP01,000000000090000077,003,ERSA,MECH-BRG,ND,6.000,459583.32,,2023-05-30T00:00:00,2023-05-30T00:00:00,2023-05-30T00:00:00,0.000
2000,SP02,000000000010001248,008,ERSA,MILL-LINR,VB,0.000,0.00,,2022-08-27T00:00:00,2022-08-27T00:00:00,2022-08-27T00:00:00,0.000
3000,SP03,000000000010001249,004,ERSA,ELEC-CTRL,VB,2.000,1353483.02,2025-08-01T00:00:00,2026-08-18T00:00:00,2026-08-18T00:00:00,2026-08-18T00:00:00,0.710
4000,SP04,000000000010001250,004,HIBE,MECH-PUMP,VB,24.000,4232220.96,2026-06-19T00:00:00,2026-06-16T00:00:00,2026-06-16T00:00:00,2026-06-19T00:00:00,6.016
1000,SP01,000000000080000259,002,HIBE,ELEC-MOTR,VB,6.000,1596297.96,2026-02-07T00:00:00,2026-06-07T00:00:00,2026-06-07T00:00:00,2026-06-07T00:00:00,3.042
2000,SP02,000000000010001251,001,ERSA,MECH-GBOX,VB,5.000,300365.25,2026-05-02T00:00:00,2026-05-16T00:00:00,2026-05-16T00:00:00,2026-05-16T00:00:00,2.041
2000,SP02,000000000010001252,002,HIBE,ELEC-CTRL,VB,0.000,0.00,,2023-01-19T00:00:00,2023-01-19T00:00:00,2023-01-19T00:00:00,0.000
1000,SP01,000000000010001253,005,ERSA,CONV-COMP,VB,0.000,0.00,,2025-07-09T00:00:00,2025-07-09T00:00:00,2025-07-09T00:00:00,0.000
4000,SP04,000000000010001254,009,ERSA,HYDR-ASSY,VB,132.000,1492877.76,2026-06-01T00:00:00,2026-09-07T00:00:00,2026-09-07T00:00:00,2026-09-07T00:00:00,30.284
3000,SP03,000000000010001255,008,HIBE,HYDR-ASSY,VB,7.000,221310.67,2026-09-05T00:00:00,2026-08-09T00:00:00,2026-08-09T00:00:00,2026-09-05T00:00:00,1.813
1000,SP01,000000000010001256,004,ERSA,MECH-BRG,VB,197.000,54850889.27,2026-09-03T00:00:00,2026-07-06T00:00:00,2026-07-06T00:00:00,2026-09-03T00:00:00,23.846
4000,SP04,000000000010001256,009,ERSA,MECH-BRG,VB,80.000,22274472.80,2026-04-29T00:00:00,2026-08-19T00:00:00,2026-08-19T00:00:00,2026-08-19T00:00:00,12.458
2000,SP02,000000000030000301,002,ERSA,MECH-GBOX,ND,0.000,0.00,2026-04-17T00:00:00,2026-05-30T00:00:00,2026-05-30T00:00:00,2026-05-30T00:00:00,0.000
4000,SP04,000000000030000301,003,ERSA,MECH-GBOX,PD,0.000,0.00,2026-02-22T00:00:00,2026-03-28T00:00:00,2026-03-28T00:00:00,2026-03-28T00:00:00,0.000
3000,SP03,000000000010001257,006,HIBE,MECH-GBOX,VB,0.000,0.00,,2023-04-21T00:00:00,2023-04-21T00:00:00,2023-04-21T00:00:00,0.000
4000,SP04,000000000010001258,009,HIBE,MILL-LINR,VB,15.000,2678889.45,2025-12-09T00:00:00,2026-05-30T00:00:00,2026-05-30T00:00:00,2026-05-30T00:00:00,8.065
3000,SP03,000000000090000078,008,ERSA,MECH-SEAL,ND,14.000,1325086.14,,2023-03-06T00:00:00,2023-03-06T00:00:00,2023-03-06T00:00:00,0.000
4000,SP04,000000000090000078,003,ERSA,MECH-SEAL,ND,32.000,3028768.32,,2022-11-20T00:00:00,2022-11-20T00:00:00,2022-11-20T00:00:00,0.000
1000,SP01,000000000010001259,010,ERSA,MILL-LINR,VB,2.000,1498065.16,2026-05-04T00:00:00,2026-08-19T00:00:00,2026-08-19T00:00:00,2026-08-19T00:00:00,0.664
2000,SP02,000000000010001260,002,ERSA,INST-XMTR,VB,28.000,14585905.60,2025-10-07T00:00:00,2026-06-19T00:00:00,2026-06-19T00:00:00,2026-06-19T00:00:00,5.778
4000,SP04,000000000080000260,007,ERSA,MILL-LINR,VB,1.000,412093.43,2026-08-02T00:00:00,2026-07-03T00:00:00,2026-07-03T00:00:00,2026-08-02T00:00:00,0.686
3000,SP03,000000000010001261,009,ERSA,CONV-COMP,VB,7.000,4214341.46,2026-05-05T00:00:00,2026-06-09T00:00:00,2026-06-09T00:00:00,2026-06-09T00:00:00,3.913
3000,SP03,000000000080000261,004,ERSA,MECH-BRG,VB,20.000,4069486.20,2026-08-07T00:00:00,2026-07-11T00:00:00,2026-07-11T00:00:00,2026-08-07T00:00:00,9.150
3000,SP03,000000000010001262,009,ERSA,HYDR-ASSY,VB,0.000,0.00,,2024-07-03T00:00:00,2024-07-03T00:00:00,2024-07-03T00:00:00,0.000
1000,SP01,000000000010001263,001,HIBE,INST-XMTR,VB,40.000,756581.60,2026-06-06T00:00:00,2026-08-27T00:00:00,2026-08-27T00:00:00,2026-08-27T00:00:00,12.135
2000,SP02,000000000010001264,001,ERSA,MECH-SEAL,VB,0.000,0.00,,2025-04-18T00:00:00,2025-04-18T00:00:00,2025-04-18T00:00:00,9.389
3000,SP03,000000000010001264,005,ERSA,MECH-SEAL,VB,0.000,0.00,,2024-10-19T00:00:00,2024-10-19T00:00:00,2024-10-19T00:00:00,6.084
1000,SP01,000000000010001265,002,HIBE,ELEC-CTRL,VB,0.000,0.00,,2025-04-27T00:00:00,2025-04-27T00:00:00,2025-04-27T00:00:00,9.352
1000,SP01,000000000010001266,001,ERSA,ELEC-CTRL,VB,2.000,209088.08,2026-06-11T00:00:00,2026-03-05T00:00:00,2026-03-05T00:00:00,2026-06-11T00:00:00,0.748
3000,SP03,000000000010001267,003,ERSA,ELEC-CTRL,VB,2.000,311233.48,2026-03-02T00:00:00,2026-06-30T00:00:00,2026-06-30T00:00:00,2026-06-30T00:00:00,1.112
4000,SP04,000000000010001268,004,HIBE,HYDR-ASSY,VB,14.000,167553.40,2026-05-14T00:00:00,2026-08-22T00:00:00,2026-08-22T00:00:00,2026-08-22T00:00:00,5.154
2000,SP02,000000000080000262,001,ERSA,MILL-LINR,VB,8.000,1486318.80,2026-08-22T00:00:00,2026-07-02T00:00:00,2026-07-02T00:00:00,2026-08-22T00:00:00,1.474
1000,SP01,000000000080000262,007,ERSA,MILL-LINR,VB,7.000,1300528.95,2026-07-18T00:00:00,2026-07-20T00:00:00,2026-07-20T00:00:00,2026-07-20T00:00:00,3.847
1000,SP01,000000000030000302,009,ERSA,MILL-LINR,PD,3.000,469006.86,2026-04-14T00:00:00,2026-05-03T00:00:00,2026-05-03T00:00:00,2026-05-03T00:00:00,0.000
4000,SP04,000000000010001269,008,ERSA,MECH-PUMP,VB,0.000,0.00,,2024-09-01T00:00:00,2024-09-01T00:00:00,2024-09-01T00:00:00,8.207
4000,SP04,000000000010001270,007,ERSA,MECH-BRG,VB,7.000,754005.84,2025-06-03T00:00:00,2026-08-06T00:00:00,2026-08-06T00:00:00,2026-08-06T00:00:00,7.228
4000,SP04,000000000030000303,002,HIBE,ELEC-CTRL,PD,0.000,0.00,2026-04-27T00:00:00,2026-05-29T00:00:00,2026-05-29T00:00:00,2026-05-29T00:00:00,0.000
2000,SP02,000000000090000079,002,ERSA,CONV-COMP,ND,36.000,3865961.88,,2022-12-29T00:00:00,2022-12-29T00:00:00,2022-12-29T00:00:00,0.000
4000,SP04,000000000090000079,001,ERSA,CONV-COMP,ND,6.000,644326.98,,2023-07-11T00:00:00,2023-07-11T00:00:00,2023-07-11T00:00:00,0.000
4000,SP04,000000000010001271,007,ERSA,MECH-SEAL,VB,0.000,0.00,,2025-06-05T00:00:00,2025-06-05T00:00:00,2025-06-05T00:00:00,0.000
1000,SP01,000000000010001272,003,ERSA,MECH-PUMP,VB,14.000,7495831.00,2026-08-13T00:00:00,2026-06-29T00:00:00,2026-06-29T00:00:00,2026-08-13T00:00:00,1.373
1000,SP01,000000000010001273,008,HIBE,MECH-PUMP,VB,10.000,226979.00,2026-04-30T00:00:00,2026-08-16T00:00:00,2026-08-16T00:00:00,2026-08-16T00:00:00,8.314
1000,SP01,000000000010001274,008,ERSA,HYDR-ASSY,VB,0.000,0.00,,2024-09-21T00:00:00,2024-09-21T00:00:00,2024-09-21T00:00:00,3.316
1000,SP01,000000000010001275,009,ERSA,HYDR-ASSY,VB,4.000,206074.00,2026-05-15T00:00:00,2026-05-05T00:00:00,2026-05-05T00:00:00,2026-05-15T00:00:00,5.757
2000,SP02,000000000010001276,005,ERSA,MECH-SEAL,VB,5.000,860711.50,2026-07-30T00:00:00,2026-08-15T00:00:00,2026-08-15T00:00:00,2026-08-15T00:00:00,1.145
4000,SP04,000000000010001277,003,ERSA,CONV-COMP,VB,11.000,881253.56,2026-08-29T00:00:00,2026-07-22T00:00:00,2026-07-22T00:00:00,2026-08-29T00:00:00,4.479
4000,SP04,000000000010001278,007,ERSA,MECH-BRG,VB,170.000,3703467.00,2026-08-31T00:00:00,2026-07-21T00:00:00,2026-07-21T00:00:00,2026-08-31T00:00:00,3.199
3000,SP03,000000000010001279,009,HIBE,MECH-BRG,VB,0.000,0.00,,2023-07-17T00:00:00,2023-07-17T00:00:00,2023-07-17T00:00:00,0.000
4000,SP04,000000000010001280,010,ERSA,MECH-GBOX,VB,9.000,729792.00,2026-05-25T00:00:00,2026-04-06T00:00:00,2026-04-06T00:00:00,2026-05-25T00:00:00,2.211
1000,SP01,000000000010001281,009,ERSA,MECH-SEAL,VB,14.000,869744.68,2026-08-22T00:00:00,2026-07-26T00:00:00,2026-07-26T00:00:00,2026-08-22T00:00:00,1.676
2000,SP02,000000000090000080,003,HIBE,MECH-SEAL,ND,6.000,34849.26,,2023-04-24T00:00:00,2023-04-24T00:00:00,2023-04-24T00:00:00,0.000
4000,SP04,000000000090000080,001,HIBE,MECH-SEAL,ND,24.000,139397.04,,2022-11-29T00:00:00,2022-11-29T00:00:00,2022-11-29T00:00:00,0.000
2000,SP02,000000000030000304,010,ERSA,MECH-BRG,ND,6.000,843831.06,2026-06-30T00:00:00,,,2026-06-30T00:00:00,0.000
3000,SP03,000000000080000263,002,ERSA,CONV-COMP,VB,15.000,6701541.75,2026-02-17T00:00:00,2026-07-26T00:00:00,2026-07-26T00:00:00,2026-07-26T00:00:00,11.419
