Banfn,Bnfpo,Bsart,Loekz,Statu,Frgkz,Frgzu,Ekgrp,Ernam,Afnam,Txz01,Matnr,Werks,Lgort,Bednr,Matkl,Reswk,Menge,Meins,Badat,Lfdat,Preis,Peinh,Flief,Ebeln,Ebelp,Bsmng,Ebakz,Rsnum
2000007880,00010,NB,,B,2,X,Z01,VZIREQ02,VZIREQ05,OAR SPARE FOR CV-501,000000000030000046,3000,SP03,,HYDR-ASSY,,2.000,EA,2025-10-01T00:00:00,2025-11-18T00:00:00,37790.08,1.000,,4500007872,00010,2.000,true,1000000118
2000007881,00010,NB,,B,2,X,Z03,VZIREQ03,VZIREQ04,OAR SPARE FOR ML-202,000000000030000046,3000,SP03,,HYDR-ASSY,,4.000,EA,2026-04-18T00:00:00,2026-06-05T00:00:00,37790.08,1.000,,4500007873,00010,4.000,true,1000000119
2000007882,00010,NB,,B,2,X,Z03,VZIREQ04,VZIREQ04,OAR SPARE FOR PU-611,000000000030000046,3000,SP03,,HYDR-ASSY,,4.000,EA,2026-05-06T00:00:00,2026-06-23T00:00:00,37790.08,1.000,,4500007874,00010,4.000,true,1000000120
2000007883,00010,NB,,B,2,X,Z02,VZIREQ02,VZIREQ05,OAR SPARE FOR PU-611,000000000030000046,4000,SP04,,HYDR-ASSY,,1.000,EA,2026-04-06T00:00:00,2026-05-24T00:00:00,37790.08,1.000,,4500007875,00010,1.000,true,1000000121
2000007884,00010,NB,,B,2,X,Z02,VZIREQ05,VZIREQ03,OAR SPARE FOR SC-701,000000000030000046,4000,SP04,,HYDR-ASSY,,4.000,EA,2025-09-20T00:00:00,2025-11-07T00:00:00,37790.08,1.000,,4500007876,00010,4.000,true,1000000122
2000007885,00010,NB,,B,2,X,Z03,VZIREQ02,VZIREQ03,OAR SPARE FOR ML-202,000000000030000047,1000,SP01,,MECH-GBOX,,1.000,EA,2025-11-10T00:00:00,2025-12-15T00:00:00,157481.34,1.000,,4500007877,00010,1.000,true,1000000123
2000007886,00010,NB,,B,2,X,Z03,VZIREQ02,VZIREQ04,OAR SPARE FOR CV-502,000000000030000047,1000,SP01,,MECH-GBOX,,1.000,EA,2025-12-05T00:00:00,2026-01-09T00:00:00,157481.34,1.000,,4500007878,00010,1.000,true,1000000124
2000007887,00010,NB,,B,2,X,Z02,VZIREQ01,VZIREQ05,OAR SPARE FOR ML-201,000000000030000047,1000,SP01,,MECH-GBOX,,4.000,EA,2026-02-25T00:00:00,2026-04-01T00:00:00,157481.34,1.000,,4500007879,00010,4.000,true,1000000125
2000007888,00010,NB,,B,2,X,Z03,VZIREQ02,VZIREQ02,OAR SPARE FOR TH-401,000000000030000048,4000,SP04,,MILL-LINR,,4.000,EA,2025-12-06T00:00:00,2026-02-01T00:00:00,48958.84,1.000,,4500007880,00010,4.000,true,1000000126
2000007889,00010,NB,,B,2,X,Z02,VZIREQ04,VZIREQ05,OAR SPARE FOR PU-611,000000000030000048,4000,SP04,,MILL-LINR,,4.000,EA,2025-11-04T00:00:00,2025-12-31T00:00:00,48958.84,1.000,,4500007881,00010,4.000,true,1000000127
2000007890,00010,NB,,B,2,X,Z01,VZIREQ05,VZIREQ01,OAR SPARE FOR CR-101,000000000030000049,2000,SP02,,MECH-PUMP,,1.000,EA,2025-12-21T00:00:00,2026-02-04T00:00:00,61336.98,1.000,,4500007882,00010,1.000,true,1000000128
2000007891,00010,NB,,B,2,X,Z02,VZIREQ01,VZIREQ01,OAR SPARE FOR PU-611,000000000030000049,2000,SP02,,MECH-PUMP,,4.000,EA,2026-01-10T00:00:00,2026-02-24T00:00:00,61336.98,1.000,,4500007883,00010,4.000,true,1000000129
2000007892,00010,NB,,B,2,X,Z03,VZIREQ02,VZIREQ01,OAR SPARE FOR CV-501,000000000030000050,3000,SP03,,MECH-SEAL,,3.000,EA,2026-02-23T00:00:00,2026-06-03T00:00:00,110230.89,1.000,,4500007884,00010,3.000,true,1000000130
2000007893,00010,NB,,B,2,X,Z01,VZIREQ01,VZIREQ01,OAR SPARE FOR SC-701,000000000030000050,3000,SP03,,MECH-SEAL,,4.000,EA,2025-08-23T00:00:00,2025-12-01T00:00:00,110230.89,1.000,,4500007885,00010,4.000,true,1000000131
2000007894,00010,NB,,B,2,X,Z01,VZIREQ05,VZIREQ05,OAR SPARE FOR CR-101,000000000030000050,3000,SP03,,MECH-SEAL,,3.000,EA,2025-09-28T00:00:00,2026-01-06T00:00:00,110230.89,1.000,,4500007886,00010,3.000,true,1000000132
2000007895,00010,NB,,B,2,X,Z02,VZIREQ04,VZIREQ01,OAR SPARE FOR FA-810,000000000030000051,1000,SP01,,MILL-LINR,,4.000,EA,2026-02-15T00:00:00,2026-03-03T00:00:00,126667.68,1.000,,4500007887,00010,4.000,true,1000000133
2000007896,00010,NB,,B,2,X,Z02,VZIREQ01,VZIREQ01,OAR SPARE FOR CR-102,000000000030000051,1000,SP01,,MILL-LINR,,4.000,EA,2026-03-17T00:00:00,2026-04-02T00:00:00,126667.68,1.000,,4500007888,00010,4.000,true,1000000134
2000007897,00010,NB,,B,2,X,Z02,VZIREQ05,VZIREQ02,OAR SPARE FOR ML-202,000000000030000051,1000,SP01,,MILL-LINR,,2.000,EA,2026-06-03T00:00:00,2026-06-19T00:00:00,126667.68,1.000,,4500007889,00010,2.000,true,1000000135
2000007898,00010,NB,,B,2,X,Z01,VZIREQ05,VZIREQ01,OAR SPARE FOR CV-501,000000000030000052,1000,SP01,,INST-XMTR,,2.000,EA,2026-03-07T00:00:00,2026-04-10T00:00:00,145880.08,1.000,,4500007890,00010,2.000,true,1000000136
2000007899,00010,NB,,B,2,X,Z01,VZIREQ02,VZIREQ04,OAR SPARE FOR SC-701,000000000030000052,1000,SP01,,INST-XMTR,,3.000,EA,2026-07-05T00:00:00,2026-08-08T00:00:00,145880.08,1.000,,4500007891,00010,3.000,true,1000000137
2000007900,00010,NB,,B,2,X,Z01,VZIREQ01,VZIREQ04,OAR SPARE FOR FA-810,000000000030000052,1000,SP01,,INST-XMTR,,3.000,EA,2025-11-16T00:00:00,2025-12-20T00:00:00,145880.08,1.000,,4500007892,00010,3.000,true,1000000138
2000007901,00010,NB,,B,2,X,Z02,VZIREQ05,VZIREQ05,OAR SPARE FOR PU-611,000000000030000053,1000,SP01,,MECH-GBOX,,3.000,EA,2026-02-23T00:00:00,2026-07-08T00:00:00,85893.89,1.000,,,,0.000,false,1000000139
2000007902,00010,NB,,B,2,X,Z01,VZIREQ04,VZIREQ02,OAR SPARE FOR TH-401,000000000030000054,3000,SP03,,MECH-PUMP,,1.000,EA,2026-01-21T00:00:00,2026-03-07T00:00:00,163039.61,1.000,,,,0.000,false,1000000140
2000007903,00010,NB,,B,2,X,Z01,VZIREQ04,VZIREQ03,OAR SPARE FOR FA-810,000000000030000054,3000,SP03,,MECH-PUMP,,1.000,EA,2025-10-01T00:00:00,2025-11-15T00:00:00,163039.61,1.000,,,,0.000,false,1000000141
2000007904,00010,NB,,B,2,X,Z02,VZIREQ03,VZIREQ02,OAR SPARE FOR FL-310,000000000030000055,4000,SP04,,CONV-COMP,,4.000,EA,2025-12-23T00:00:00,2026-03-14T00:00:00,86314.02,1.000,,4500007893,00010,4.000,true,1000000142
2000007905,00010,NB,,B,2,X,Z02,VZIREQ05,VZIREQ04,OAR SPARE FOR FA-810,000000000030000055,1000,SP01,,CONV-COMP,,1.000,EA,2026-01-26T00:00:00,2026-04-17T00:00:00,86314.02,1.000,,4500007894,00010,1.000,true,1000000143
2000007906,00010,NB,,B,2,X,Z01,VZIREQ02,VZIREQ02,OAR SPARE FOR SC-701,000000000030000055,1000,SP01,,CONV-COMP,,2.000,EA,2025-11-13T00:00:00,2026-02-02T00:00:00,86314.02,1.000,,4500007895,00010,2.000,true,1000000144
2000007907,00010,NB,,B,2,X,Z01,VZIREQ05,VZIREQ03,OAR SPARE FOR ML-201,000000000030000055,1000,SP01,,CONV-COMP,,2.000,EA,2026-03-25T00:00:00,2026-06-14T00:00:00,86314.02,1.000,,4500007896,00010,2.000,true,1000000145
2000007908,00010,NB,,B,2,X,Z03,VZIREQ04,VZIREQ03,OAR SPARE FOR CR-101,000000000030000056,2000,SP02,,MECH-SEAL,,3.000,EA,2026-04-17T00:00:00,2026-07-24T00:00:00,348394.72,1.000,,4500007897,00010,3.000,true,1000000146
2000007909,00010,NB,,B,2,X,Z01,VZIREQ04,VZIREQ02,OAR SPARE FOR CV-502,000000000030000056,2000,SP02,,MECH-SEAL,,2.000,EA,2025-11-04T00:00:00,2026-02-10T00:00:00,348394.72,1.000,,4500007898,00010,2.000,true,1000000147
2000007910,00010,NB,,B,2,X,Z03,VZIREQ05,VZIREQ04,OAR SPARE FOR TH-401,000000000030000056,2000,SP02,,MECH-SEAL,,4.000,EA,2025-07-25T00:00:00,2025-10-31T00:00:00,348394.72,1.000,,4500007899,00010,4.000,true,1000000148
2000007911,00010,NB,,B,2,X,Z01,VZIREQ01,VZIREQ02,OAR SPARE FOR PU-610,000000000030000057,4000,SP04,,MILL-LINR,,3.000,EA,2026-03-19T00:00:00,2026-06-23T00:00:00,615960.96,1.000,,4500007900,00010,3.000,true,1000000149
2000007912,00010,NB,,B,2,X,Z02,VZIREQ04,VZIREQ04,OAR SPARE FOR FA-810,000000000030000057,4000,SP04,,MILL-LINR,,2.000,EA,2026-01-19T00:00:00,2026-04-25T00:00:00,615960.96,1.000,,4500007901,00010,2.000,true,1000000150
2000007913,00010,NB,,B,2,X,Z03,VZIREQ01,VZIREQ02,OAR SPARE FOR ML-202,000000000030000057,4000,SP04,,MILL-LINR,,2.000,EA,2025-12-08T00:00:00,2026-03-14T00:00:00,615960.96,1.000,,4500007902,00010,2.000,true,1000000151
2000007914,00010,NB,,B,2,X,Z02,VZIREQ04,VZIREQ01,OAR SPARE FOR FL-310,000000000030000058,2000,SP02,,HYDR-ASSY,,1.000,EA,2025-11-03T00:00:00,2026-01-11T00:00:00,360739.60,1.000,,4500007903,00010,1.000,true,1000000152
2000007915,00010,NB,,B,2,X,Z01,VZIREQ04,VZIREQ05,OAR SPARE FOR FL-310,000000000030000058,2000,SP02,,HYDR-ASSY,,1.000,EA,2025-09-11T00:00:00,2025-11-19T00:00:00,360739.60,1.000,,4500007904,00010,1.000,true,1000000153
2000007916,00010,NB,,B,2,X,Z03,VZIREQ04,VZIREQ04,OAR SPARE FOR ML-202,000000000030000059,4000,SP04,,ELEC-MOTR,,1.000,EA,2026-05-15T00:00:00,2026-07-20T00:00:00,6110.74,1.000,,4500007905,00010,1.000,true,1000000154
2000007917,00010,NB,,B,2,X,Z02,VZIREQ05,VZIREQ04,OAR SPARE FOR SC-701,000000000030000059,4000,SP04,,ELEC-MOTR,,2.000,EA,2026-02-24T00:00:00,2026-05-01T00:00:00,6110.74,1.000,,4500007906,00010,2.000,true,1000000155
2000007918,00010,NB,,B,2,X,Z01,VZIREQ01,VZIREQ02,OAR SPARE FOR CR-102,000000000030000060,3000,SP03,,HYDR-ASSY,,1.000,EA,2026-01-15T00:00:00,2026-03-02T00:00:00,133655.94,1.000,,,,0.000,false,1000000156
2000007919,00010,NB,,B,2,X,Z02,VZIREQ01,VZIREQ05,OAR SPARE FOR FA-810,000000000030000060,3000,SP03,,HYDR-ASSY,,2.000,EA,2025-09-17T00:00:00,2025-11-02T00:00:00,133655.94,1.000,,4500007907,00010,2.000,true,1000000157
2000007920,00010,NB,,B,2,X,Z02,VZIREQ02,VZIREQ01,OAR SPARE FOR CR-101,000000000030000060,3000,SP03,,HYDR-ASSY,,4.000,EA,2026-03-11T00:00:00,2026-04-26T00:00:00,133655.94,1.000,,4500007908,00010,4.000,true,1000000158
2000007921,00010,NB,,B,2,X,Z03,VZIREQ05,VZIREQ03,OAR SPARE FOR CV-502,000000000030000061,4000,SP04,,MECH-BRG,,4.000,EA,2025-11-21T00:00:00,2025-12-07T00:00:00,96040.18,1.000,,4500007909,00010,4.000,true,1000000159
2000007922,00010,NB,,B,2,X,Z03,VZIREQ04,VZIREQ01,OAR SPARE FOR SC-701,000000000030000061,4000,SP04,,MECH-BRG,,4.000,EA,2025-10-15T00:00:00,2025-10-31T00:00:00,96040.18,1.000,,4500007910,00010,4.000,true,1000000160
2000007923,00010,NB,,B,2,X,Z01,VZIREQ05,VZIREQ02,OAR SPARE FOR FA-810,000000000030000061,4000,SP04,,MECH-BRG,,2.000,EA,2025-11-25T00:00:00,2025-12-11T00:00:00,96040.18,1.000,,4500007911,00010,2.000,true,1000000161
2000007924,00010,NB,,B,2,X,Z03,VZIREQ04,VZIREQ05,OAR SPARE FOR ML-202,000000000030000062,2000,SP02,,MILL-LINR,,1.000,EA,2026-01-08T00:00:00,2026-04-26T00:00:00,75661.36,1.000,,4500007912,00010,1.000,true,1000000162
2000007925,00010,NB,,B,2,X,Z01,VZIREQ03,VZIREQ01,OAR SPARE FOR PU-611,000000000030000063,4000,SP04,,HYDR-ASSY,,1.000,EA,2026-03-25T00:00:00,2026-04-24T00:00:00,66376.97,1.000,,4500007913,00010,1.000,true,1000000163
2000007926,00010,NB,,B,2,X,Z01,VZIREQ01,VZIREQ05,OAR SPARE FOR FL-310,000000000030000063,4000,SP04,,HYDR-ASSY,,3.000,EA,2025-11-13T00:00:00,2025-12-13T00:00:00,66376.97,1.000,,4500007914,00010,3.000,true,1000000164
2000007927,00010,NB,,B,2,X,Z01,VZIREQ01,VZIREQ03,OAR SPARE FOR PU-611,000000000030000064,4000,SP04,,INST-XMTR,,4.000,EA,2026-02-09T00:00:00,2026-03-08T00:00:00,108767.74,1.000,,4500007915,00010,4.000,true,1000000165
2000007928,00010,NB,,B,2,X,Z02,VZIREQ01,VZIREQ04,OAR SPARE FOR SC-701,000000000030000064,4000,SP04,,INST-XMTR,,2.000,EA,2026-02-07T00:00:00,2026-03-06T00:00:00,108767.74,1.000,,4500007916,00010,2.000,true,1000000166
2000007929,00010,NB,,B,2,X,Z01,VZIREQ01,VZIREQ02,OAR SPARE FOR ML-201,000000000030000064,1000,SP01,,INST-XMTR,,2.000,EA,2025-10-09T00:00:00,2025-11-05T00:00:00,108767.74,1.000,,4500007917,00010,2.000,true,1000000167
2000007930,00010,NB,,B,2,X,Z02,VZIREQ03,VZIREQ03,OAR SPARE FOR ML-201,000000000030000064,1000,SP01,,INST-XMTR,,2.000,EA,2025-10-03T00:00:00,2025-10-30T00:00:00,108767.74,1.000,,4500007918,00010,2.000,true,1000000168
2000007931,00010,NB,,B,2,X,Z03,VZIREQ05,VZIREQ03,OAR SPARE FOR CR-102,000000000030000064,1000,SP01,,INST-XMTR,,2.000,EA,2026-04-29T00:00:00,2026-05-26T00:00:00,108767.74,1.000,,4500007919,00010,2.000,true,1000000169
2000007932,00010,NB,,B,2,X,Z02,VZIREQ02,VZIREQ03,OAR SPARE FOR SC-701,000000000030000065,4000,SP04,,MECH-GBOX,,4.000,EA,2025-10-11T00:00:00,2025-11-30T00:00:00,173396.21,1.000,,,,0.000,false,1000000170
2000007933,00010,NB,,B,2,X,Z01,VZIREQ01,VZIREQ01,OAR SPARE FOR TH-401,000000000030000066,3000,SP03,,INST-XMTR,,2.000,EA,2026-04-07T00:00:00,2026-04-19T00:00:00,108601.26,1.000,,4500007920,00010,2.000,true,1000000171
2000007934,00010,NB,,B,2,X,Z01,VZIREQ03,VZIREQ02,OAR SPARE FOR PU-610,000000000030000066,3000,SP03,,INST-XMTR,,1.000,EA,2025-11-19T00:00:00,2025-12-01T00:00:00,108601.26,1.000,,4500007921,00010,1.000,true,1000000172
2000007935,00010,NB,,B,2,X,Z03,VZIREQ04,VZIREQ01,OAR SPARE FOR ML-201,000000000030000067,1000,SP01,,MECH-PUMP,,1.000,EA,2026-02-27T00:00:00,2026-04-12T00:00:00,40830.56,1.000,,4500007922,00010,1.000,true,1000000173
2000007936,00010,NB,,B,2,X,Z03,VZIREQ05,VZIREQ02,OAR SPARE FOR FL-310,000000000030000068,1000,SP01,,MILL-LINR,,4.000,EA,2025-08-27T00:00:00,2025-11-09T00:00:00,116279.23,1.000,,4500007923,00010,4.000,true,1000000174
2000007937,00010,NB,,B,2,X,Z03,VZIREQ04,VZIREQ05,OAR SPARE FOR CV-501,000000000030000068,1000,SP01,,MILL-LINR,,4.000,EA,2025-12-11T00:00:00,2026-02-23T00:00:00,116279.23,1.000,,4500007924,00010,4.000,true,1000000175
2000007938,00010,NB,,B,2,X,Z02,VZIREQ05,VZIREQ05,OAR SPARE FOR CR-101,000000000030000068,1000,SP01,,MILL-LINR,,4.000,EA,2025-10-05T00:00:00,2025-12-18T00:00:00,116279.23,1.000,,4500007925,00010,4.000,true,1000000176
2000007939,00010,NB,,B,2,X,Z01,VZIREQ05,VZIREQ01,OAR SPARE FOR CV-502,000000000030000069,3000,SP03,,HYDR-ASSY,,4.000,EA,2026-02-03T00:00:00,2026-03-07T00:00:00,508108.88,1.000,,4500007926,00010,4.000,true,1000000177
2000007940,00010,NB,,B,2,X,Z01,VZIREQ01,VZIREQ02,OAR SPARE FOR CV-502,000000000030000069,3000,SP03,,HYDR-ASSY,,4.000,EA,2025-10-13T00:00:00,2025-11-14T00:00:00,508108.88,1.000,,4500007927,00010,4.000,true,1000000178
2000007941,00010,NB,,B,2,X,Z02,VZIREQ01,VZIREQ02,OAR SPARE FOR CR-102,000000000030000069,4000,SP04,,HYDR-ASSY,,1.000,EA,2026-02-09T00:00:00,2026-03-13T00:00:00,508108.88,1.000,,4500007928,00010,1.000,true,1000000179
2000007942,00010,NB,,B,2,X,Z02,VZIREQ03,VZIREQ05,OAR SPARE FOR ML-202,000000000030000070,1000,SP01,,MECH-SEAL,,4.000,EA,2025-10-05T00:00:00,2026-01-16T00:00:00,124880.78,1.000,,4500007929,00010,4.000,true,1000000180
2000007943,00010,NB,,B,2,X,Z01,VZIREQ05,VZIREQ03,OAR SPARE FOR SC-701,000000000030000070,1000,SP01,,MECH-SEAL,,2.000,EA,2026-01-15T00:00:00,2026-04-28T00:00:00,124880.78,1.000,,4500007930,00010,2.000,true,1000000181
2000007944,00010,NB,,B,2,X,Z01,VZIREQ02,VZIREQ04,OAR SPARE FOR CR-101,000000000030000070,1000,SP01,,MECH-SEAL,,4.000,EA,2026-01-23T00:00:00,2026-05-06T00:00:00,124880.78,1.000,,4500007931,00010,4.000,true,1000000182
2000007945,00010,NB,,B,2,X,Z03,VZIREQ04,VZIREQ02,OAR SPARE FOR SC-701,000000000030000071,3000,SP03,,HYDR-ASSY,,4.000,EA,2026-02-07T00:00:00,2026-03-16T00:00:00,171675.32,1.000,,4500007932,00010,4.000,true,1000000183
2000007946,00010,NB,,B,2,X,Z02,VZIREQ01,VZIREQ05,OAR SPARE FOR ML-201,000000000030000071,3000,SP03,,HYDR-ASSY,,2.000,EA,2026-03-10T00:00:00,2026-04-16T00:00:00,171675.32,1.000,,4500007933,00010,2.000,true,1000000184
2000007947,00010,NB,,B,2,X,Z02,VZIREQ05,VZIREQ02,OAR SPARE FOR CR-102,000000000030000072,4000,SP04,,MECH-SEAL,,4.000,EA,2025-11-03T00:00:00,2025-12-11T00:00:00,95605.99,1.000,,4500007934,00010,4.000,true,1000000185
2000007948,00010,NB,,B,2,X,Z03,VZIREQ05,VZIREQ01,OAR SPARE FOR PU-611,000000000030000073,4000,SP04,,MECH-PUMP,,3.000,EA,2026-03-02T00:00:00,2026-04-11T00:00:00,68636.67,1.000,,4500007935,00010,3.000,true,1000000186
2000007949,00010,NB,,B,2,X,Z03,VZIREQ05,VZIREQ03,OAR SPARE FOR CR-102,000000000030000073,3000,SP03,,MECH-PUMP,,2.000,EA,2026-02-04T00:00:00,2026-03-16T00:00:00,68636.67,1.000,,4500007936,00010,2.000,true,1000000187
2000007950,00010,NB,,B,2,X,Z01,VZIREQ02,VZIREQ01,OAR SPARE FOR CR-101,000000000030000073,3000,SP03,,MECH-PUMP,,3.000,EA,2026-01-25T00:00:00,2026-03-06T00:00:00,68636.67,1.000,,4500007937,00010,3.000,true,1000000188
2000007951,00010,NB,,B,2,X,Z02,VZIREQ05,VZIREQ01,OAR SPARE FOR CV-502,000000000030000074,4000,SP04,,ELEC-CTRL,,3.000,EA,2025-12-30T00:00:00,2026-03-27T00:00:00,127186.19,1.000,,4500007938,00010,3.000,true,1000000189
2000007952,00010,NB,,B,2,X,Z03,VZIREQ05,VZIREQ05,OAR SPARE FOR CV-501,000000000030000074,2000,SP02,,ELEC-CTRL,,4.000,EA,2025-12-12T00:00:00,2026-03-09T00:00:00,127186.19,1.000,,4500007939,00010,4.000,true,1000000190
2000007953,00010,NB,,B,2,X,Z03,VZIREQ01,VZIREQ05,OAR SPARE FOR CV-501,000000000030000074,2000,SP02,,ELEC-CTRL,,4.000,EA,2026-04-10T00:00:00,2026-07-06T00:00:00,127186.19,1.000,,4500007940,00010,4.000,true,1000000191
2000007954,00010,NB,,B,2,X,Z03,VZIREQ03,VZIREQ04,OAR SPARE FOR CR-101,000000000030000075,4000,SP04,,HYDR-ASSY,,3.000,EA,2026-06-15T00:00:00,2026-08-08T00:00:00,122176.64,1.000,,4500007941,00010,3.000,true,1000000192
2000007955,00010,NB,,B,2,X,Z02,VZIREQ04,VZIREQ04,OAR SPARE FOR CR-102,000000000030000075,4000,SP04,,HYDR-ASSY,,4.000,EA,2026-03-02T00:00:00,2026-04-25T00:00:00,122176.64,1.000,,4500007942,00010,4.000,true,1000000193
2000007956,00010,NB,,B,2,X,Z03,VZIREQ02,VZIREQ05,OAR SPARE FOR TH-401,000000000030000076,2000,SP02,,CONV-COMP,,4.000,EA,2025-12-28T00:00:00,2026-02-11T00:00:00,165920.26,1.000,,4500007943,00010,4.000,true,1000000194
2000007957,00010,NB,,B,2,X,Z03,VZIREQ03,VZIREQ05,OAR SPARE FOR SC-701,000000000030000076,2000,SP02,,CONV-COMP,,2.000,EA,2026-01-30T00:00:00,2026-03-16T00:00:00,165920.26,1.000,,4500007944,00010,2.000,true,1000000195
2000007958,00010,NB,,B,2,X,Z02,VZIREQ05,VZIREQ05,OAR SPARE FOR ML-201,000000000030000077,1000,SP01,,MECH-SEAL,,2.000,EA,2025-10-13T00:00:00,2025-11-23T00:00:00,126187.34,1.000,,4500007945,00010,2.000,true,1000000196
2000007959,00010,NB,,B,2,X,Z03,VZIREQ02,VZIREQ03,OAR SPARE FOR TH-401,000000000030000077,1000,SP01,,MECH-SEAL,,1.000,EA,2026-05-04T00:00:00,2026-06-14T00:00:00,126187.34,1.000,,4500007946,00010,1.000,true,1000000197
2000007960,00010,NB,,B,2,X,Z02,VZIREQ01,VZIREQ01,OAR SPARE FOR SC-701,000000000030000078,4000,SP04,,MECH-PUMP,,3.000,EA,2025-11-06T00:00:00,2026-01-02T00:00:00,671708.56,1.000,,4500007947,00010,3.000,true,1000000198
2000007961,00010,NB,,B,2,X,Z03,VZIREQ01,VZIREQ04,OAR SPARE FOR FL-310,000000000030000079,4000,SP04,,HYDR-ASSY,,2.000,EA,2025-08-24T00:00:00,2025-11-18T00:00:00,698923.89,1.000,,,,0.000,false,1000000199
2000007962,00010,NB,,B,2,X,Z01,VZIREQ05,VZIREQ04,OAR SPARE FOR CR-102,000000000030000079,4000,SP04,,HYDR-ASSY,,2.000,EA,2025-11-04T00:00:00,2026-01-29T00:00:00,698923.89,1.000,,4500007948,00010,2.000,true,1000000200
2000007963,00010,NB,,B,2,X,Z02,VZIREQ03,VZIREQ04,OAR SPARE FOR SC-701,000000000030000079,4000,SP04,,HYDR-ASSY,,3.000,EA,2025-08-18T00:00:00,2025-11-12T00:00:00,698923.89,1.000,,4500007949,00010,3.000,true,1000000201
2000007964,00010,NB,,B,2,X,Z01,VZIREQ04,VZIREQ04,OAR SPARE FOR CV-502,000000000030000080,4000,SP04,,ELEC-MOTR,,1.000,EA,2026-02-10T00:00:00,2026-03-05T00:00:00,164678.73,1.000,,4500007950,00010,1.000,true,1000000202
2000007965,00010,NB,,B,2,X,Z03,VZIREQ01,VZIREQ03,OAR SPARE FOR CV-501,000000000030000080,4000,SP04,,ELEC-MOTR,,1.000,EA,2026-03-29T00:00:00,2026-04-21T00:00:00,164678.73,1.000,,4500007951,00010,1.000,true,1000000203
2000007966,00010,NB,,B,2,X,Z02,VZIREQ05,VZIREQ02,OAR SPARE FOR ML-201,000000000030000080,4000,SP04,,ELEC-MOTR,,3.000,EA,2026-06-14T00:00:00,2026-07-07T00:00:00,164678.73,1.000,,4500007952,00010,3.000,true,1000000204
2000007967,00010,NB,,B,2,X,Z03,VZIREQ04,VZIREQ05,OAR SPARE FOR CV-502,000000000030000080,3000,SP03,,ELEC-MOTR,,2.000,EA,2026-05-09T00:00:00,2026-06-01T00:00:00,164678.73,1.000,,4500007953,00010,2.000,true,1000000205
2000007968,00010,NB,,B,2,X,Z02,VZIREQ04,VZIREQ03,OAR SPARE FOR ML-202,000000000030000081,4000,SP04,,MECH-SEAL,,3.000,EA,2026-04-01T00:00:00,2026-04-28T00:00:00,94522.38,1.000,,4500007954,00010,3.000,true,1000000206
2000007969,00010,NB,,B,2,X,Z02,VZIREQ03,VZIREQ02,OAR SPARE FOR PU-611,000000000030000082,1000,SP01,,CONV-COMP,,3.000,EA,2025-10-11T00:00:00,2026-02-25T00:00:00,227064.34,1.000,,4500007955,00010,3.000,true,1000000207
2000007970,00010,NB,,B,2,X,Z01,VZIREQ03,VZIREQ01,OAR SPARE FOR FL-310,000000000030000083,1000,SP01,,ELEC-MOTR,,3.000,EA,2026-06-24T00:00:00,2026-07-08T00:00:00,77734.51,1.000,,4500007956,00010,3.000,true,1000000208
2000007971,00010,NB,,B,2,X,Z02,VZIREQ01,VZIREQ04,OAR SPARE FOR SC-701,000000000030000083,1000,SP01,,ELEC-MOTR,,2.000,EA,2025-10-25T00:00:00,2025-11-08T00:00:00,77734.51,1.000,,,,0.000,false,1000000209
2000007972,00010,NB,,B,2,X,Z02,VZIREQ05,VZIREQ04,OAR SPARE FOR TH-401,000000000030000084,4000,SP04,,CONV-COMP,,1.000,EA,2026-03-29T00:00:00,2026-05-10T00:00:00,128292.36,1.000,,4500007957,00010,1.000,true,1000000210
2000007973,00010,NB,,B,2,X,Z01,VZIREQ03,VZIREQ04,OAR SPARE FOR ML-202,000000000030000084,4000,SP04,,CONV-COMP,,1.000,EA,2025-12-21T00:00:00,2026-02-01T00:00:00,128292.36,1.000,,4500007958,00010,1.000,true,1000000211
2000007974,00010,NB,,B,2,X,Z03,VZIREQ05,VZIREQ02,OAR SPARE FOR FA-810,000000000030000084,3000,SP03,,CONV-COMP,,2.000,EA,2026-06-05T00:00:00,2026-07-17T00:00:00,128292.36,1.000,,4500007959,00010,2.000,true,1000000212
2000007975,00010,NB,,B,2,X,Z01,VZIREQ02,VZIREQ04,OAR SPARE FOR TH-401,000000000030000085,3000,SP03,,MECH-BRG,,4.000,EA,2025-11-23T00:00:00,2026-01-17T00:00:00,169604.86,1.000,,4500007960,00010,4.000,true,1000000213
2000007976,00010,NB,,B,2,X,Z01,VZIREQ01,VZIREQ04,OAR SPARE FOR PU-610,000000000030000086,2000,SP02,,ELEC-CTRL,,4.000,EA,2026-01-04T00:00:00,2026-02-10T00:00:00,147459.36,1.000,,4500007961,00010,4.000,true,1000000214
2000007977,00010,NB,,B,2,X,Z03,VZIREQ01,VZIREQ02,OAR SPARE FOR PU-611,000000000030000086,2000,SP02,,ELEC-CTRL,,4.000,EA,2025-09-25T00:00:00,2025-11-01T00:00:00,147459.36,1.000,,4500007962,00010,4.000,true,1000000215
2000007978,00010,NB,,B,2,X,Z03,VZIREQ04,VZIREQ04,OAR SPARE FOR FL-310,000000000030000087,2000,SP02,,MECH-GBOX,,1.000,EA,2026-03-02T00:00:00,2026-05-18T00:00:00,484109.94,1.000,,4500007963,00010,1.000,true,1000000216
